model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
noproj,2507,455342/44358472/46629.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0487,8.8966,8.8966,nan,nan,0.4444,0.0230,0.5818,1.9886,0.2360
noproj,2508,455342/44358472/46629.300/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8074,101.1082,78.8918,nan,nan,0.1277,0.0207,0.7346,1.2666,0.2587
noproj,2509,455342/44358472/46629.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8706,93.7601,86.2399,nan,nan,0.4493,0.0669,0.3930,1.4996,0.1310
noproj,2510,455342/44358472/46629.300/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1719,4.2485,4.2485,nan,nan,0.4320,0.1631,0.0426,1.3361,0.2820
noproj,2511,455342/44358472/46629.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0546,10.6427,10.6427,nan,nan,0.7753,0.2909,0.4454,2.0338,0.3395
noproj,2512,455342/44358472/46629.400/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8020,101.0355,78.9645,nan,nan,0.1760,0.0210,0.6134,1.1584,0.2438
noproj,2513,455342/44358472/46629.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8725,94.6569,85.3431,nan,nan,0.5537,0.0763,0.3919,1.3836,0.1683
noproj,2514,455342/44358472/46629.400/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2472,2.5379,2.5379,nan,nan,0.4853,0.1585,0.0000,1.2010,0.2287
noproj,2515,455342/44358472/46629.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0508,11.5547,11.5547,nan,nan,0.9536,0.5039,0.0987,1.7960,0.2013
noproj,2516,455342/44358472/46629.500/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7818,103.1442,76.8558,nan,nan,0.1328,0.0224,0.6558,1.1336,0.2528
noproj,2517,455342/44358472/46629.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8652,94.9048,85.0952,nan,nan,0.4918,0.1055,0.3397,1.4483,0.1769
noproj,2518,455342/44358472/46629.500/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1860,3.6164,3.6164,nan,nan,0.4430,0.1663,0.1215,1.2041,0.2363
noproj,2519,455342/44358472/46629.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0446,1.9877,1.9877,nan,nan,0.0262,0.0130,0.7677,1.2244,0.1483
noproj,2520,455342/44358472/46629.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0488,12.5678,12.5678,nan,nan,1.0824,0.6598,0.0000,1.6087,0.1604
noproj,2521,455342/44358472/46629.600/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7852,103.0369,76.9631,nan,nan,0.1846,0.0194,0.6438,1.0162,0.2346
noproj,2522,455342/44358472/46629.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9092,91.2783,88.7217,nan,nan,0.5730,0.1297,0.3463,1.3579,0.2248
noproj,2523,455342/44358472/46629.600/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2270,2.9472,2.9472,nan,nan,0.4686,0.1364,0.1361,1.0881,0.1935
noproj,2524,455342/44358472/46629.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0447,2.6239,2.6239,nan,nan,0.0724,0.0139,0.6736,1.1827,0.1579
noproj,2525,455342/44358472/46629.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0487,12.4295,12.4295,nan,nan,1.0117,0.6732,0.0000,1.4645,0.1202
noproj,2526,455342/44358472/46629.700/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7308,106.4170,73.5830,nan,nan,0.1982,0.0093,0.7148,0.9467,0.2258
noproj,2527,455342/44358472/46629.700/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9066,90.0930,89.9070,nan,nan,0.5612,0.1207,0.1917,1.3360,0.1893
noproj,2528,455342/44358472/46629.700/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1738,4.4373,4.4373,nan,nan,0.4675,0.1197,0.1414,1.0316,0.1871
noproj,2529,455342/44358472/46629.800/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0462,2.6556,2.6556,nan,nan,0.0601,0.0237,0.6582,1.1854,0.1592
noproj,2530,455342/44358472/46629.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0479,13.3016,13.3016,nan,nan,1.0730,0.6587,0.0000,1.5643,0.1748
noproj,2531,455342/44358472/46629.800/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5947,108.0354,71.9646,nan,nan,0.1955,0.0057,0.6438,0.8972,0.1926
noproj,2532,455342/44358472/46629.800/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9261,89.3411,89.3411,nan,nan,0.6968,0.1430,0.1696,1.1685,0.2357
noproj,2533,455342/44358472/46629.800/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1772,2.3785,2.3785,nan,nan,0.4037,0.1125,0.1595,1.0525,0.1264
noproj,2534,455342/44358472/46629.899/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0501,8.8886,8.8886,nan,nan,1.0591,0.6758,0.0000,1.5109,0.1137
noproj,2535,455342/44358472/46629.899/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3534,6.9146,6.9146,nan,nan,0.1901,0.1200,0.4143,0.9322,0.2180
noproj,2536,455342/44358472/46629.899/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9156,89.3378,89.3378,nan,nan,0.5212,0.1261,0.1926,1.3164,0.2254
noproj,2537,455342/44358472/46629.899/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1778,2.3313,2.3313,nan,nan,0.3733,0.0240,0.2192,1.0274,0.1776
noproj,2538,455342/44358472/46629.999/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0537,9.5940,9.5940,nan,nan,1.0770,0.6848,0.0000,1.5150,0.0956
noproj,2539,455342/44358472/46629.999/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.4974,6.1366,6.1366,nan,nan,0.2291,0.1353,0.6011,0.8467,0.1251
noproj,2540,455342/44358472/46629.999/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9163,89.5140,89.5140,nan,nan,0.4714,0.0693,0.1705,1.2962,0.1876
noproj,2541,455342/44358472/46629.999/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2285,2.8149,2.8149,nan,nan,0.3090,0.0453,0.1830,1.0589,0.2086
noproj,2542,455342/44358472/46630.199/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0457,10.1448,10.1448,nan,nan,1.0358,0.5216,0.0000,1.7201,0.3227
noproj,2543,455342/44358472/46630.199/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9254,90.5506,89.4494,nan,nan,0.4485,0.0833,0.1890,1.2181,0.1985
noproj,2544,455342/44358472/46630.199/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2759,1.8407,1.8407,nan,nan,0.1634,0.0499,0.3923,1.1094,0.1584
noproj,2545,455342/44358472/46630.299/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0490,15.2165,15.2165,nan,nan,0.4976,0.0233,0.5563,1.5500,0.1566
noproj,2546,455342/44358472/46630.299/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9257,89.5941,89.5941,nan,nan,0.4030,0.0568,0.1937,1.1860,0.1812
noproj,2547,455342/44358472/46630.299/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1103,1.5143,1.5143,nan,nan,0.0872,0.0633,0.5433,1.1703,0.1473
noproj,2548,455342/44358472/46630.399/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0506,12.7180,12.7180,nan,nan,0.4314,0.0577,0.5003,1.4284,0.1070
noproj,2549,455342/44358472/46630.399/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9233,90.6652,89.3348,nan,nan,0.4149,0.0981,0.0915,1.1256,0.2129
noproj,2550,455342/44358472/46630.399/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1416,2.9181,2.9181,nan,nan,0.1048,0.0777,0.5834,1.1661,0.1301
noproj,2551,455342/44358472/46630.499/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0505,15.6147,15.6147,nan,nan,0.3563,0.0144,0.6273,1.2702,0.0368
noproj,2552,455342/44358472/46630.499/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9106,91.8573,88.1427,nan,nan,0.3696,0.0353,0.1887,1.0842,0.1847
noproj,2553,455342/44358472/46630.499/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0990,1.0772,1.0772,nan,nan,0.1296,0.1111,0.5290,1.0826,0.1468
noproj,2554,455342/44358472/46630.599/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0503,13.7335,13.7335,nan,nan,0.4662,0.0270,0.4642,1.3115,0.0441
noproj,2555,455342/44358472/46630.599/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8840,94.8244,85.1756,nan,nan,0.2772,0.0355,0.2711,1.1251,0.1942
noproj,2556,455342/44358472/46630.599/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0887,1.9067,1.9067,nan,nan,0.1569,0.1368,0.6101,1.0703,0.1488
noproj,2557,455342/44358472/46630.699/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0508,12.8351,12.8351,nan,nan,0.4967,0.0040,0.5779,1.2821,0.0358
noproj,2558,455342/44358472/46630.699/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8503,95.8066,84.1934,nan,nan,0.1369,0.0172,0.5868,1.2133,0.2683
noproj,2559,455342/44358472/46630.699/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0825,0.6330,0.6330,nan,nan,0.1678,0.1583,0.5911,1.0166,0.1457
noproj,2560,455342/44358472/46630.799/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9145,92.4960,87.5040,nan,nan,0.2481,0.0163,0.3616,1.0618,0.2154
noproj,2561,455342/44358472/46630.799/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1466,0.9230,0.9230,nan,nan,0.3121,0.2904,0.4549,1.0798,0.1404
noproj,2562,455342/44358472/46630.899/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8304,97.3369,82.6631,nan,nan,0.2456,0.0177,0.4516,1.0168,0.2413
noproj,2563,455342/44358472/46630.899/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1013,0.5381,0.5381,nan,nan,0.2103,0.2408,0.5254,0.9316,0.0954
noproj,2564,455342/44358472/46630.999/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6447,102.0549,77.9451,nan,nan,0.1905,0.0157,0.7336,1.0174,0.2863
noproj,2565,455342/44358472/46631.099/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.4488,9.1280,9.1280,nan,nan,0.1843,0.0238,0.6918,0.9589,0.2732
noproj,2566,455342/44358472/46636.597/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0481,3.9340,3.9340,nan,nan,0.0913,0.0201,0.7435,1.6394,0.1287
noproj,2567,455342/44358472/46636.697/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0494,2.9326,2.9326,nan,nan,0.1044,0.0125,0.6832,1.6927,0.0802
noproj,2568,455342/44358472/46636.797/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0488,4.0003,4.0003,nan,nan,0.1484,0.0114,0.6761,1.7713,0.0793
noproj,2569,455342/44358472/46636.897/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0497,2.4201,2.4201,nan,nan,0.0906,0.0080,0.7165,1.7427,0.0934
noproj,2570,455342/44358472/46636.997/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0501,3.1677,3.1677,nan,nan,0.0958,0.0021,0.6916,1.7675,0.0652
noproj,2571,455342/44358472/46637.097/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0506,3.1117,3.1117,nan,nan,0.1148,0.0037,0.6821,1.7968,0.0345
noproj,2572,455342/44358472/46637.197/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0504,3.0866,3.0866,nan,nan,0.0657,0.0046,0.6714,1.7485,0.0580
noproj,2573,455342/44358472/46637.197/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1097,5.9377,5.9377,nan,nan,0.4904,0.0670,0.3077,1.1711,0.1510
noproj,2574,455342/44358472/46637.297/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0509,2.2395,2.2395,nan,nan,0.0245,0.0147,0.6587,1.6831,0.0842
noproj,2575,455342/44358472/46637.297/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0480,11.8859,11.8859,nan,nan,1.0485,0.5327,0.0000,2.0864,0.0843
noproj,2576,455342/44358472/46637.297/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3497,2.6051,2.6051,nan,nan,0.2984,0.0074,0.6929,0.9167,0.0602
noproj,2577,455342/44358472/46637.297/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0859,4.1472,4.1472,nan,nan,0.7572,0.1796,0.0700,0.9195,0.2035
noproj,2578,455342/44358472/46637.397/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0497,1.5445,1.5445,nan,nan,0.0104,0.0056,0.5893,1.6676,0.0984
noproj,2579,455342/44358472/46637.397/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0484,13.5186,13.5186,nan,nan,1.0400,0.5329,0.0000,2.0330,0.0594
noproj,2580,455342/44358472/46637.397/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6452,98.3827,81.6173,nan,nan,0.2740,0.0044,0.7646,0.9390,0.0595
noproj,2581,455342/44358472/46637.397/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1151,5.2131,5.2131,nan,nan,0.7709,0.1820,0.0000,0.9065,0.1595
noproj,2582,455342/44358472/46637.496/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0499,1.2457,1.2457,nan,nan,0.0114,0.0065,0.6045,1.6622,0.0900
noproj,2583,455342/44358472/46637.496/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0482,10.9837,10.9837,nan,nan,0.9713,0.4970,0.0000,2.0173,0.0855
noproj,2584,455342/44358472/46637.496/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6959,98.4204,81.5796,nan,nan,0.2582,0.0082,0.7970,0.9520,0.0642
noproj,2585,455342/44358472/46637.496/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1686,4.5642,4.5642,nan,nan,0.7438,0.1740,0.0000,0.9316,0.1443
noproj,2586,455342/44358472/46637.596/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0484,1.3692,1.3692,nan,nan,0.0589,0.0077,0.6197,1.7008,0.0969
noproj,2587,455342/44358472/46637.596/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0466,11.4992,11.4992,nan,nan,1.0354,0.5138,0.0000,2.0252,0.0556
noproj,2588,455342/44358472/46637.596/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7660,98.1822,81.8178,nan,nan,0.2021,0.0112,0.7746,1.0069,0.0752
noproj,2589,455342/44358472/46637.596/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2119,4.5870,4.5870,nan,nan,0.7114,0.1667,0.0000,0.9642,0.1789
noproj,2590,455342/44358472/46637.696/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0472,1.4190,1.4190,nan,nan,0.0239,0.0125,0.6330,1.6430,0.1178
noproj,2591,455342/44358472/46637.696/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0466,11.0716,11.0716,nan,nan,0.9660,0.4865,0.0000,1.9597,0.0469
noproj,2592,455342/44358472/46637.696/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7222,97.2467,82.7533,nan,nan,0.1654,0.0169,0.6962,1.0455,0.0729
noproj,2593,455342/44358472/46637.696/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1780,4.2974,4.2974,nan,nan,0.6643,0.1578,0.0000,1.0133,0.1940
noproj,2594,455342/44358472/46637.796/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0485,2.0654,2.0654,nan,nan,0.0097,0.0059,0.6688,1.6179,0.1616
noproj,2595,455342/44358472/46637.796/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0460,11.0401,11.0401,nan,nan,0.7754,0.3287,0.0935,2.1276,0.2826
noproj,2596,455342/44358472/46637.796/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7937,95.1334,84.8666,nan,nan,0.1115,0.0131,0.6552,1.1074,0.1017
noproj,2597,455342/44358472/46637.896/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0481,1.8821,1.8821,nan,nan,0.0401,0.0056,0.6144,1.5586,0.1769
noproj,2598,455342/44358472/46637.896/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0464,9.6548,9.6548,nan,nan,0.8020,0.3550,0.0000,2.0805,0.2727
noproj,2599,455342/44358472/46637.896/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8351,94.0369,85.9631,nan,nan,0.0755,0.0194,0.7520,1.1587,0.1118
noproj,2600,455342/44358472/46637.996/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0496,0.8749,0.8749,nan,nan,0.0595,0.0141,0.5321,1.5247,0.1886
noproj,2601,455342/44358472/46637.996/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0471,11.0291,11.0291,nan,nan,0.6936,0.3010,0.1477,2.0571,0.2303
noproj,2602,455342/44358472/46637.996/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8979,90.4463,89.5537,nan,nan,0.0657,0.0144,0.6106,1.1789,0.1713
noproj,2603,455342/44358472/46638.096/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0502,1.7581,1.7581,nan,nan,0.1055,0.0164,0.5348,1.4630,0.1933
noproj,2604,455342/44358472/46638.096/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0460,8.5922,8.5922,nan,nan,0.5328,0.2012,0.1612,2.0635,0.3829
noproj,2605,455342/44358472/46638.096/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8386,90.7483,89.2517,nan,nan,0.0530,0.0188,0.6850,1.2092,0.1436
noproj,2606,455342/44358472/46638.196/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0491,1.2069,1.2069,nan,nan,0.0372,0.0189,0.6422,1.5180,0.1736
noproj,2607,455342/44358472/46638.196/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0461,9.0053,9.0053,nan,nan,0.6462,0.2541,0.1461,2.0850,0.3520
noproj,2608,455342/44358472/46638.196/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7915,91.5930,88.4070,nan,nan,0.0806,0.0132,0.6045,1.1873,0.1463
noproj,2609,455342/44358472/46638.296/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0493,2.1933,2.1933,nan,nan,0.0635,0.0188,0.6229,1.4824,0.1731
noproj,2610,455342/44358472/46638.296/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0452,9.0121,9.0121,nan,nan,0.5441,0.1670,0.1996,2.1273,0.4316
noproj,2611,455342/44358472/46638.296/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7589,89.7491,89.7491,nan,nan,0.0264,0.0153,0.6215,1.2558,0.1695
noproj,2612,455342/44358472/46638.396/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0481,8.8254,8.8254,nan,nan,0.7855,0.3628,0.1225,2.0041,0.1770
noproj,2613,455342/44358472/46638.396/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8011,90.7565,89.2435,nan,nan,0.0542,0.0134,0.5736,1.2307,0.1478
noproj,2614,455342/44358472/46638.496/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0493,7.1416,7.1416,nan,nan,0.5630,0.1729,0.1643,2.1498,0.3425
noproj,2615,455342/44358472/46638.496/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7898,86.0511,86.0511,nan,nan,0.0222,0.0191,0.5391,1.2894,0.1851
noproj,2616,455342/44358472/46638.596/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0471,10.0888,10.0888,nan,nan,0.5993,0.0410,0.4300,2.3472,0.1670
noproj,2617,455342/44358472/46638.596/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7704,88.5211,88.5211,nan,nan,0.0348,0.0108,0.7090,1.2619,0.1400
noproj,2618,455342/44358472/46638.696/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0471,7.6754,7.6754,nan,nan,0.6725,0.0306,0.4429,2.4480,0.3042
noproj,2619,455342/44358472/46638.696/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7394,90.9461,89.0539,nan,nan,0.0540,0.0132,0.6512,1.2372,0.1126
noproj,2620,455342/44358472/46638.796/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0532,7.4602,7.4602,nan,nan,0.6688,0.1764,0.2064,2.2941,0.4061
noproj,2621,455342/44358472/46638.796/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6424,88.7166,88.7166,nan,nan,0.0453,0.0131,0.6649,1.2345,0.0950
noproj,2622,455342/44358472/46638.896/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0495,9.3283,9.3283,nan,nan,0.7370,0.0256,0.4765,2.5277,0.3500
noproj,2623,455342/44358472/46638.896/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.4416,4.0894,4.0894,nan,nan,0.0254,0.0153,0.7244,1.2782,0.0674
noproj,2624,455342/44358472/46638.996/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0492,8.8133,8.8133,nan,nan,0.7616,0.0059,0.4931,2.5551,0.4198
noproj,2625,455342/44358472/46638.996/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3658,3.0412,3.0412,nan,nan,0.0542,0.0214,0.5701,1.1958,0.0572
noproj,2626,455342/44358472/46639.096/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0487,8.4252,8.4252,nan,nan,0.7571,0.0059,0.4908,2.5390,0.4319
noproj,2627,455342/44358472/46639.096/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1389,8.4888,8.4888,nan,nan,0.4149,0.1324,0.0000,1.2885,0.2453
noproj,2628,455342/44358472/46639.196/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0486,7.8131,7.8131,nan,nan,0.8022,0.0070,0.4506,2.5717,0.4370
noproj,2629,455342/44358472/46639.196/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0488,6.4445,6.4445,nan,nan,0.1204,0.0068,0.3933,1.7764,0.0230
noproj,2630,455342/44358472/46639.296/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0496,6.6482,6.6482,nan,nan,0.8669,0.0098,0.3920,2.6240,0.4917
noproj,2631,455342/44358472/46639.296/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0576,8.6135,8.6135,nan,nan,0.0397,0.0118,0.3139,1.6869,0.0298
noproj,2632,455342/44358472/46639.396/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0490,5.9322,5.9322,nan,nan,0.7553,0.0051,0.4649,2.4969,0.4435
noproj,2633,455342/44358472/46639.496/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0504,4.9621,4.9621,nan,nan,0.7809,0.0106,0.4718,2.5081,0.4711
noproj,2634,455342/44358472/46639.596/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0489,5.3302,5.3302,nan,nan,0.8008,0.0103,0.5818,2.5098,0.4515
noproj,2635,455342/44358472/46639.696/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0507,4.3776,4.3776,nan,nan,0.6546,0.0068,0.5725,2.3531,0.3812
noproj,2636,455342/44358472/46639.796/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0486,5.1216,5.1216,nan,nan,0.7562,0.0022,0.5874,2.4239,0.4124
noproj,2637,455342/44358472/46639.896/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0509,4.6856,4.6856,nan,nan,0.6151,0.0056,0.6472,2.2756,0.4061
noproj,2638,455342/44358472/46649.792/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0852,8.2855,8.2855,nan,nan,0.2783,0.0423,0.4368,1.3306,0.1004
noproj,2639,455342/44358472/46649.892/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0642,4.3651,4.3651,nan,nan,0.3473,0.0231,0.3821,1.2693,0.1292
noproj,2640,455342/44358472/46649.992/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0497,3.4185,3.4185,nan,nan,0.2042,0.0115,0.6930,1.7738,0.0954
noproj,2641,455342/44358472/46649.992/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0716,4.9216,4.9216,nan,nan,0.3456,0.0147,0.4894,1.2660,0.1370
noproj,2642,455342/44358472/46650.091/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0501,3.3951,3.3951,nan,nan,0.1917,0.0106,0.6817,1.7718,0.0762
noproj,2643,455342/44358472/46650.091/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0637,4.9241,4.9241,nan,nan,0.3569,0.0227,0.4364,1.2454,0.1599
noproj,2644,455342/44358472/46650.191/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0507,3.9819,3.9819,nan,nan,0.1406,0.0078,0.6579,1.7329,0.1158
noproj,2645,455342/44358472/46650.191/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0683,7.5410,7.5410,nan,nan,0.3426,0.0344,0.3100,1.2504,0.1399
noproj,2646,455342/44358472/46650.291/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0492,4.2296,4.2296,nan,nan,0.0552,0.0211,0.6737,1.6445,0.1274
noproj,2647,455342/44358472/46650.291/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0694,5.7070,5.7070,nan,nan,0.4250,0.0603,0.0000,1.1770,0.1588
noproj,2648,455342/44358472/46650.391/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0503,4.0796,4.0796,nan,nan,0.0596,0.0029,0.6024,1.6604,0.1058
noproj,2649,455342/44358472/46650.391/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0703,5.0173,5.0173,nan,nan,0.4490,0.0375,0.0000,1.1292,0.1656
