model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
sf3d_only,1916,437709/43828390/94788.317/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0521,14.2270,14.2270,nan,nan,0.1388,0.0226,0.4795,1.4438,0.1080
sf3d_only,1917,437709/43828390/94788.417/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0524,8.4654,8.4654,nan,nan,0.0381,0.0021,0.6936,1.0948,0.1932
sf3d_only,1918,437709/43828390/94788.417/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0518,19.3269,19.3269,nan,nan,0.1427,0.0187,0.4058,1.3788,0.0948
sf3d_only,1919,437709/43828390/94788.517/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0551,17.6413,17.6413,nan,nan,0.2247,0.0091,0.4172,1.5358,0.1007
sf3d_only,1920,437709/43828390/94788.517/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0535,18.3345,18.3345,nan,nan,0.1632,0.0117,0.6218,1.3262,0.1235
sf3d_only,1921,437709/43828390/94788.617/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0532,20.5840,20.5840,nan,nan,0.2555,0.0076,0.4194,1.4986,0.1414
sf3d_only,1922,437709/43828391/94862.420/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0518,4.9196,4.9196,nan,nan,0.0755,0.0100,0.6316,1.0224,0.1331
sf3d_only,1923,437709/43828391/94862.520/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0520,2.4480,2.4480,nan,nan,0.1270,0.0163,0.6500,1.0775,0.0973
sf3d_only,1924,437709/43828391/94862.620/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0508,2.4305,2.4305,nan,nan,0.1397,0.0187,0.5279,1.0923,0.1026
sf3d_only,1925,437709/43828391/94862.720/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0506,3.9947,3.9947,nan,nan,0.1319,0.0167,0.5238,1.1011,0.0869
sf3d_only,1926,437709/43828391/94862.820/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0477,6.6459,6.6459,nan,nan,0.1222,0.0133,0.6223,1.1077,0.0507
sf3d_only,1927,437709/43828391/94862.920/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0492,4.5082,4.5082,nan,nan,0.1487,0.0172,0.5339,1.1551,0.0652
sf3d_only,1928,437709/43828391/94863.020/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0498,4.9881,4.9881,nan,nan,0.0818,0.0110,0.7165,1.1423,0.0740
sf3d_only,1929,437709/43828391/94863.020/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0587,3.1322,3.1322,nan,nan,0.0921,0.0136,0.6864,1.0031,0.1060
sf3d_only,1930,437709/43828391/94863.120/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0485,3.7151,3.7151,nan,nan,0.0842,0.0138,0.6243,1.1858,0.0566
sf3d_only,1931,437709/43828391/94863.120/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0589,1.1717,1.1717,nan,nan,0.1641,0.0083,0.6798,1.1125,0.0654
sf3d_only,1932,437709/43828391/94863.220/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0515,3.2866,3.2866,nan,nan,0.0987,0.0103,0.7122,1.2404,0.0672
sf3d_only,1933,437709/43828391/94863.220/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0593,2.3793,2.3793,nan,nan,0.1886,0.0121,0.6040,1.1702,0.0821
sf3d_only,1934,437709/43828391/94863.320/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0612,3.4982,3.4982,nan,nan,0.1313,0.0136,0.7485,1.0437,0.1100
sf3d_only,1935,437709/43828391/94863.320/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0509,4.3887,4.3887,nan,nan,0.1275,0.0128,0.6730,1.3114,0.0826
sf3d_only,1936,437709/43828391/94863.320/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0607,1.9526,1.9526,nan,nan,0.1900,0.0128,0.6141,1.2089,0.0870
sf3d_only,1937,437709/43828391/94863.420/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0615,4.5676,4.5676,nan,nan,0.0970,0.0088,0.7255,1.0366,0.1067
sf3d_only,1938,437709/43828391/94863.420/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0515,5.8272,5.8272,nan,nan,0.0619,0.0130,0.6555,1.2788,0.0801
sf3d_only,1939,437709/43828391/94863.420/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0611,4.4866,4.4866,nan,nan,0.1595,0.0101,0.7065,1.2081,0.0831
sf3d_only,1940,437709/43828391/94863.520/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0529,4.8348,4.8348,nan,nan,0.0551,0.0081,0.6721,1.3031,0.1005
sf3d_only,1941,437709/43828391/94863.520/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0639,2.2241,2.2241,nan,nan,0.1897,0.0075,0.6211,1.2633,0.1074
sf3d_only,1942,437709/43828391/94863.619/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0626,5.9846,5.9846,nan,nan,0.1164,0.0064,0.7652,1.2313,0.1135
sf3d_only,1943,437709/43828391/94863.719/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0609,4.8380,4.8380,nan,nan,0.1178,0.0127,0.7297,1.1533,0.1275
sf3d_only,1944,437709/43828391/94863.719/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0605,5.8582,5.8582,nan,nan,0.0757,0.0082,0.7110,1.2256,0.1227
sf3d_only,1945,437709/43828391/94863.819/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0601,5.4757,5.4757,nan,nan,0.0539,0.0059,0.7097,1.2283,0.1363
sf3d_only,1946,437709/43828391/94863.919/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0608,6.1043,6.1043,nan,nan,0.0249,0.0131,0.5909,1.2150,0.1328
sf3d_only,1947,437709/43828391/94864.019/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0585,5.2183,5.2183,nan,nan,0.0550,0.0112,0.6809,1.2588,0.0978
sf3d_only,1948,437709/43828391/94864.119/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0589,6.9797,6.9797,nan,nan,0.0441,0.0079,0.6747,1.2581,0.0920
sf3d_only,1949,437709/43828391/94864.719/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0611,4.0148,4.0148,nan,nan,0.0613,0.0264,0.6242,1.2478,0.1409
sf3d_only,1950,437709/43828391/94864.819/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0608,4.4029,4.4029,nan,nan,0.0526,0.0212,0.6894,1.2548,0.1618
sf3d_only,1951,437709/43828391/94864.919/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0613,4.7687,4.7687,nan,nan,0.0606,0.0331,0.3460,1.2722,0.1444
sf3d_only,1952,437709/43828391/94869.417/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0519,3.0203,3.0203,nan,nan,0.0207,0.0146,0.3464,1.1915,0.0142
sf3d_only,1953,437709/43828391/94869.517/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0516,3.8927,3.8927,nan,nan,0.0124,0.0096,0.4046,1.1742,0.0258
sf3d_only,1954,437709/43828391/94869.617/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0497,5.7174,5.7174,nan,nan,0.0159,0.0113,0.5088,1.1428,0.0329
sf3d_only,1955,437709/43828391/94869.617/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0525,7.0245,7.0245,nan,nan,0.0482,0.0134,0.4169,1.2611,0.1172
sf3d_only,1956,437709/43828391/94869.717/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0491,5.3654,5.3654,nan,nan,0.0140,0.0139,0.6812,1.1137,0.0424
sf3d_only,1957,437709/43828391/94869.717/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0512,6.8837,6.8837,nan,nan,0.0803,0.0040,0.6647,1.2534,0.1068
sf3d_only,1958,437709/43828391/94869.817/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0483,6.6895,6.6895,nan,nan,0.0212,0.0156,0.6571,1.0683,0.0383
sf3d_only,1959,437709/43828391/94869.817/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0437,8.5676,8.5676,nan,nan,0.0315,0.0036,0.7885,1.2339,0.0599
sf3d_only,1960,437709/43828391/94869.817/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0505,7.7093,7.7093,nan,nan,0.0682,0.0041,0.6111,1.2131,0.0880
sf3d_only,1961,437709/43828391/94869.917/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0507,5.5803,5.5803,nan,nan,0.0218,0.0139,0.6559,1.0676,0.0368
sf3d_only,1962,437709/43828391/94869.917/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0429,7.7900,7.7900,nan,nan,0.0187,0.0037,0.7579,1.2171,0.0629
sf3d_only,1963,437709/43828391/94869.917/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0492,6.4427,6.4427,nan,nan,0.0448,0.0064,0.7275,1.1603,0.0932
sf3d_only,1964,437709/43828391/94870.017/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0497,5.4278,5.4278,nan,nan,0.0154,0.0141,0.7462,1.0325,0.0432
sf3d_only,1965,437709/43828391/94870.017/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0427,7.2379,7.2379,nan,nan,0.0630,0.0105,0.6797,1.1454,0.0214
sf3d_only,1966,437709/43828391/94870.017/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0515,6.5614,6.5614,nan,nan,0.0556,0.0066,0.7102,1.1428,0.0613
sf3d_only,1967,437709/43828391/94870.117/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0503,4.9811,4.9811,nan,nan,0.0371,0.0151,0.6787,1.0380,0.0353
sf3d_only,1968,437709/43828391/94870.117/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0426,5.7473,5.7473,nan,nan,0.0282,0.0104,0.6965,1.1583,0.0263
sf3d_only,1969,437709/43828391/94870.117/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0493,4.9255,4.9255,nan,nan,0.0762,0.0062,0.6921,1.1436,0.0709
sf3d_only,1970,437709/43828391/94870.217/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0494,2.6643,2.6643,nan,nan,0.0261,0.0052,0.7081,1.0134,0.0426
sf3d_only,1971,437709/43828391/94870.217/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0433,5.4690,5.4690,nan,nan,0.0193,0.0131,0.6667,1.1516,0.0262
sf3d_only,1972,437709/43828391/94870.217/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0499,3.5780,3.5780,nan,nan,0.0886,0.0072,0.7531,1.1375,0.0692
sf3d_only,1973,437709/43828391/94870.317/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0628,1.4849,1.4849,nan,nan,0.0443,0.0324,0.5137,1.2823,0.0411
sf3d_only,1974,437709/43828391/94870.317/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0505,3.7287,3.7287,nan,nan,0.0929,0.0144,0.5957,1.0672,0.0518
sf3d_only,1975,437709/43828391/94870.317/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0423,3.6339,3.6339,nan,nan,0.0129,0.0020,0.6889,1.1618,0.0181
sf3d_only,1976,437709/43828391/94870.317/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0499,1.7943,1.7943,nan,nan,0.1537,0.0104,0.7390,1.1869,0.0898
sf3d_only,1977,437709/43828391/94870.417/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0583,1.2054,1.2054,nan,nan,0.0390,0.0295,0.5385,1.2620,0.0317
sf3d_only,1978,437709/43828391/94870.417/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0499,3.3314,3.3314,nan,nan,0.0849,0.0089,0.7316,1.0585,0.0347
sf3d_only,1979,437709/43828391/94870.417/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0428,2.7528,2.7528,nan,nan,0.0582,0.0103,0.7143,1.2119,0.0477
sf3d_only,1980,437709/43828391/94870.417/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0495,0.9427,0.9427,nan,nan,0.1465,0.0094,0.6835,1.1868,0.0632
sf3d_only,1981,437709/43828391/94870.517/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0610,0.4045,0.4045,nan,nan,0.0439,0.0290,0.7118,1.2706,0.0344
sf3d_only,1982,437709/43828391/94870.517/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0506,4.7732,4.7732,nan,nan,0.0744,0.0116,0.7320,1.0437,0.0407
sf3d_only,1983,437709/43828391/94870.517/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0442,2.4108,2.4108,nan,nan,0.0313,0.0130,0.6764,1.1927,0.0663
sf3d_only,1984,437709/43828391/94870.517/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0497,1.6630,1.6630,nan,nan,0.1429,0.0068,0.7868,1.1863,0.0684
sf3d_only,1985,437709/43828391/94870.617/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0639,2.0915,2.0915,nan,nan,0.0482,0.0193,0.7135,1.2754,0.0492
sf3d_only,1986,437709/43828391/94870.617/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0512,4.9516,4.9516,nan,nan,0.0819,0.0056,0.7058,1.0483,0.0219
sf3d_only,1987,437709/43828391/94870.617/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0462,1.5908,1.5908,nan,nan,0.0367,0.0139,0.6850,1.2042,0.0374
sf3d_only,1988,437709/43828391/94870.617/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0502,1.4999,1.4999,nan,nan,0.1333,0.0021,0.7448,1.1800,0.0481
sf3d_only,1989,437709/43828391/94870.717/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0652,2.9150,2.9150,nan,nan,0.0439,0.0188,0.7462,1.2664,0.0727
sf3d_only,1990,437709/43828391/94870.717/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0512,4.7818,4.7818,nan,nan,0.0945,0.0123,0.7436,1.0584,0.0327
sf3d_only,1991,437709/43828391/94870.717/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0469,0.8559,0.8559,nan,nan,0.0266,0.0247,0.6941,1.1728,0.0374
sf3d_only,1992,437709/43828391/94870.717/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0506,0.5865,0.5865,nan,nan,0.1245,0.0020,0.7247,1.1767,0.0472
sf3d_only,1993,437709/43828391/94870.817/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0640,2.7497,2.7497,nan,nan,0.0487,0.0205,0.6347,1.2636,0.0861
sf3d_only,1994,437709/43828391/94870.817/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0512,5.8202,5.8202,nan,nan,0.0698,0.0081,0.6521,1.0327,0.0162
sf3d_only,1995,437709/43828391/94870.817/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0470,1.5087,1.5087,nan,nan,0.0317,0.0228,0.6167,1.2052,0.0380
sf3d_only,1996,437709/43828391/94870.817/5ec0c6cc-36f1-4124-899e-94ea44707e9c,0,0,0.0523,1.2649,1.2649,nan,nan,0.3934,0.2229,0.0000,1.1492,0.0228
sf3d_only,1997,437709/43828391/94870.817/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0523,1.2649,1.2649,nan,nan,0.0965,0.0023,0.8061,1.1492,0.0228
sf3d_only,1998,437709/43828391/94870.916/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0682,1.8149,1.8149,nan,nan,0.0425,0.0207,0.7186,1.2521,0.0573
sf3d_only,1999,437709/43828391/94870.916/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0521,4.6375,4.6375,nan,nan,0.0878,0.0112,0.6390,1.0459,0.0305
sf3d_only,2000,437709/43828391/94870.916/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0478,1.2121,1.2121,nan,nan,0.0333,0.0162,0.7956,1.2135,0.0543
sf3d_only,2001,437709/43828391/94870.916/5ec0c6cc-36f1-4124-899e-94ea44707e9c,0,0,0.0520,1.4333,1.4333,nan,nan,0.3824,0.2226,0.0000,1.1681,0.0310
sf3d_only,2002,437709/43828391/94870.916/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0520,1.4333,1.4333,nan,nan,0.1158,0.0015,0.7500,1.1681,0.0310
sf3d_only,2003,437709/43828391/94871.016/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0647,2.0902,2.0902,nan,nan,0.0653,0.0243,0.6736,1.2784,0.0912
sf3d_only,2004,437709/43828391/94871.016/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0513,4.4361,4.4361,nan,nan,0.0954,0.0094,0.6423,1.0567,0.0204
sf3d_only,2005,437709/43828391/94871.016/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0473,1.5198,1.5198,nan,nan,0.0287,0.0174,0.7541,1.2149,0.0286
sf3d_only,2006,437709/43828391/94871.016/5ec0c6cc-36f1-4124-899e-94ea44707e9c,0,0,0.0520,2.3556,2.3556,nan,nan,0.3615,0.2204,0.0000,1.2083,0.0109
sf3d_only,2007,437709/43828391/94871.016/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0520,2.3556,2.3556,nan,nan,0.1536,0.0015,0.7280,1.2083,0.0109
sf3d_only,2008,437709/43828391/94871.116/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0597,1.4890,1.4890,nan,nan,0.0238,0.0202,0.6199,1.2341,0.0437
sf3d_only,2009,437709/43828391/94871.116/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0535,3.7857,3.7857,nan,nan,0.1302,0.0127,0.6442,1.0968,0.0478
sf3d_only,2010,437709/43828391/94871.116/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0465,0.3821,0.3821,nan,nan,0.0637,0.0233,0.7568,1.2536,0.0516
sf3d_only,2011,437709/43828391/94871.116/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0504,1.3588,1.3588,nan,nan,0.1338,0.0006,0.7410,1.1952,0.0550
sf3d_only,2012,437709/43828391/94871.216/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0584,2.1300,2.1300,nan,nan,0.0449,0.0179,0.7479,1.2846,0.0602
sf3d_only,2013,437709/43828391/94871.216/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0525,4.1991,4.1991,nan,nan,0.0893,0.0063,0.7060,1.0684,0.0133
sf3d_only,2014,437709/43828391/94871.216/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0483,0.3115,0.3115,nan,nan,0.0817,0.0154,0.7434,1.2737,0.0553
sf3d_only,2015,437709/43828391/94871.216/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0520,1.3220,1.3220,nan,nan,0.1930,0.0099,0.7318,1.2554,0.0630
sf3d_only,2016,437709/43828391/94871.316/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0606,2.5699,2.5699,nan,nan,0.0301,0.0218,0.8424,1.2807,0.0205
sf3d_only,2017,437709/43828391/94871.316/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0496,5.1662,5.1662,nan,nan,0.0613,0.0129,0.6099,1.0526,0.0243
sf3d_only,2018,437709/43828391/94871.316/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0464,1.4913,1.4913,nan,nan,0.0421,0.0208,0.7264,1.2310,0.0584
sf3d_only,2019,437709/43828391/94871.316/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0519,0.4760,0.4760,nan,nan,0.1140,0.0101,0.7323,1.1865,0.0752
sf3d_only,2020,437709/43828391/94871.416/099ecc1d-15de-4f08-a324-97d98d23b5af,0,0,0.0617,0.9329,0.9329,nan,nan,0.0304,0.0224,0.6850,1.2874,0.0521
sf3d_only,2021,437709/43828391/94871.416/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0505,3.6901,3.6901,nan,nan,0.0617,0.0109,0.6986,1.0611,0.0429
sf3d_only,2022,437709/43828391/94871.416/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0457,1.6639,1.6639,nan,nan,0.0246,0.0184,0.7781,1.2114,0.0558
sf3d_only,2023,437709/43828391/94871.416/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0507,1.3722,1.3722,nan,nan,0.1396,0.0081,0.6853,1.2173,0.0733
sf3d_only,2024,437709/43828391/94871.516/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0492,4.8706,4.8706,nan,nan,0.0414,0.0075,0.7644,1.0504,0.0300
sf3d_only,2025,437709/43828391/94871.516/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0446,1.8421,1.8421,nan,nan,0.0228,0.0103,0.7186,1.1807,0.0449
sf3d_only,2026,437709/43828391/94871.516/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0484,1.5640,1.5640,nan,nan,0.1297,0.0090,0.7121,1.2098,0.0885
sf3d_only,2027,437709/43828391/94871.616/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0486,4.4302,4.4302,nan,nan,0.0695,0.0137,0.7160,1.0857,0.0410
sf3d_only,2028,437709/43828391/94871.616/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0436,5.0823,5.0823,nan,nan,0.0299,0.0093,0.7011,1.2177,0.0346
sf3d_only,2029,437709/43828391/94871.616/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0486,2.5579,2.5579,nan,nan,0.2118,0.0088,0.7796,1.2910,0.1269
sf3d_only,2030,437709/43828391/94871.616/d3ecc295-e6fd-46df-8b48-e55ec3d469e3,0,0,0.0681,37.4512,37.4512,nan,nan,0.0225,0.0141,0.1153,1.4851,0.0706
sf3d_only,2031,437709/43828391/94871.716/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0492,3.2872,3.2872,nan,nan,0.0798,0.0109,0.7136,1.1018,0.0739
sf3d_only,2032,437709/43828391/94871.716/5a4db5a5-ba49-46f5-897a-c3de231c95f8,0,0,0.0450,2.4915,2.4915,nan,nan,0.0381,0.0089,0.6944,1.1543,0.0254
sf3d_only,2033,437709/43828391/94871.716/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0479,2.0375,2.0375,nan,nan,0.1509,0.0176,0.5995,1.2294,0.1424
sf3d_only,2034,437709/43828391/94871.816/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0474,0.9671,0.9671,nan,nan,0.0678,0.0100,0.7710,1.0910,0.0563
sf3d_only,2035,437709/43828391/94871.816/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0470,1.1154,1.1154,nan,nan,0.1630,0.0114,0.5714,1.2373,0.1202
sf3d_only,2036,437709/43828391/94871.916/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0462,2.3573,2.3573,nan,nan,0.0902,0.0141,0.5835,1.1177,0.0991
sf3d_only,2037,437709/43828391/94871.916/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0459,2.7580,2.7580,nan,nan,0.1373,0.0141,0.7356,1.2116,0.1448
sf3d_only,2038,437709/43828391/94872.016/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0467,2.5037,2.5037,nan,nan,0.1193,0.0117,0.6370,1.1423,0.0865
sf3d_only,2039,437709/43828391/94872.016/accba39d-890d-45c6-ad90-3a923cce8ace,0,0,0.0446,4.0598,4.0598,nan,nan,0.1585,0.0220,0.6441,1.2222,0.1403
sf3d_only,2040,437709/43828391/94872.116/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0463,2.0208,2.0208,nan,nan,0.0298,0.0111,0.7506,1.0453,0.0294
sf3d_only,2041,437709/43828391/94872.216/52be2853-8bd2-426b-b599-c6490375ba70,0,0,0.0430,2.6722,2.6722,nan,nan,0.0217,0.0174,0.7657,0.9764,0.0160
sf3d_only,2042,437709/43828391/94872.216/d9e21eab-26b1-46c3-a331-2f4d55fb2121,0,0,0.0498,27.3149,27.3149,nan,nan,0.0283,0.0181,0.3171,1.3344,0.0937
sf3d_only,2043,437709/43828391/94872.316/d9e21eab-26b1-46c3-a331-2f4d55fb2121,0,0,0.0489,23.9478,23.9478,nan,nan,0.0309,0.0104,0.4499,1.4069,0.0600
sf3d_only,2044,437709/43828391/94872.416/d9e21eab-26b1-46c3-a331-2f4d55fb2121,0,0,0.0503,26.6747,26.6747,nan,nan,0.0887,0.0021,0.6323,1.3231,0.0903
sf3d_only,2045,437709/43828391/94872.516/d9e21eab-26b1-46c3-a331-2f4d55fb2121,0,0,0.0507,39.0915,39.0915,nan,nan,0.1080,0.0175,0.3789,1.2984,0.1484
sf3d_only,2046,437709/43828391/94872.616/d9e21eab-26b1-46c3-a331-2f4d55fb2121,0,0,0.0617,36.0419,36.0419,nan,nan,0.1182,0.0070,0.4941,1.2415,0.1900
sf3d_only,2047,437709/43828391/94875.215/14fc568e-8824-4ec8-9817-97d6185075fb,0,0,0.0461,5.1049,5.1049,nan,nan,0.0273,0.0344,0.2771,0.9041,0.1516
sf3d_only,2048,437709/43828391/94875.315/14fc568e-8824-4ec8-9817-97d6185075fb,0,0,0.0481,7.1408,7.1408,nan,nan,0.0281,0.0326,0.4841,0.8616,0.1632
sf3d_only,2049,437709/43828391/94875.315/8af15108-fd6d-4268-95c0-e91f796099b2,0,0,0.0549,6.9026,6.9026,nan,nan,0.1239,0.0456,0.0000,0.9952,0.0923
sf3d_only,2050,437709/43828391/94875.415/14fc568e-8824-4ec8-9817-97d6185075fb,0,0,0.0468,7.0433,7.0433,nan,nan,0.0404,0.0319,0.3575,0.8117,0.1597
sf3d_only,2051,437709/43828391/94875.415/8af15108-fd6d-4268-95c0-e91f796099b2,0,0,0.0474,4.3362,4.3362,nan,nan,0.1169,0.0229,0.0987,0.9664,0.1481
sf3d_only,2052,437709/43828391/94875.515/14fc568e-8824-4ec8-9817-97d6185075fb,0,0,0.0484,6.1386,6.1386,nan,nan,0.0250,0.0347,0.3478,0.8193,0.1526
sf3d_only,2053,437709/43828391/94875.515/8af15108-fd6d-4268-95c0-e91f796099b2,0,0,0.0480,3.2055,3.2055,nan,nan,0.0983,0.0360,0.0000,0.9186,0.1023
sf3d_only,2054,437709/43828391/94875.615/14fc568e-8824-4ec8-9817-97d6185075fb,0,0,0.0505,3.8388,3.8388,nan,nan,0.0210,0.0274,0.6045,0.7865,0.1618
sf3d_only,2055,437709/43828391/94875.615/8af15108-fd6d-4268-95c0-e91f796099b2,0,0,0.0475,1.3679,1.3679,nan,nan,0.1335,0.0498,0.0000,0.9295,0.1189
sf3d_only,2056,437709/43828391/94875.714/14fc568e-8824-4ec8-9817-97d6185075fb,0,0,0.0503,5.2410,5.2410,nan,nan,0.0422,0.0308,0.4692,0.8027,0.1540
sf3d_only,2057,437709/43828391/94875.714/8af15108-fd6d-4268-95c0-e91f796099b2,0,0,0.0499,1.9434,1.9434,nan,nan,0.1181,0.0636,0.0000,0.8761,0.1039
