model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
depth,2381,455342/44358471/46592.398/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0496,6.8207,6.8207,nan,nan,0.2237,0.0409,0.5242,1.4938,0.1658
depth,2382,455342/44358471/46592.398/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1520,20.5269,20.5269,nan,nan,0.0889,0.0165,0.3969,1.3520,0.2911
depth,2383,455342/44358471/46592.398/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0466,18.9563,18.9563,nan,nan,0.4345,0.2616,0.0388,1.1841,0.2436
depth,2384,455342/44358471/46592.498/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0490,5.3851,5.3851,nan,nan,0.1997,0.0276,0.5450,1.4578,0.1589
depth,2385,455342/44358471/46592.498/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.2130,26.3476,26.3476,nan,nan,0.0750,0.0192,0.3304,1.3503,0.2663
depth,2386,455342/44358471/46592.498/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0479,22.2073,22.2073,nan,nan,0.4214,0.2715,0.0000,1.2461,0.2488
depth,2387,455342/44358471/46592.598/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0487,5.6491,5.6491,nan,nan,0.1970,0.0317,0.5292,1.4245,0.1461
depth,2388,455342/44358471/46592.598/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1041,17.5504,17.5504,nan,nan,0.1154,0.0185,0.4548,1.2794,0.2979
depth,2389,455342/44358471/46592.598/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0440,18.2823,18.2823,nan,nan,0.4721,0.3121,0.0000,1.1893,0.2243
depth,2390,455342/44358471/46592.698/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0490,8.8556,8.8556,nan,nan,0.2372,0.0253,0.5585,1.4051,0.1111
depth,2391,455342/44358471/46592.698/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0556,12.2614,12.2614,nan,nan,0.1168,0.0231,0.3620,1.2353,0.2847
depth,2392,455342/44358471/46592.698/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0429,15.9054,15.9054,nan,nan,0.4416,0.3028,0.0000,1.1385,0.2216
depth,2393,455342/44358471/46592.798/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0497,7.8126,7.8126,nan,nan,0.2065,0.0312,0.5060,1.3058,0.1840
depth,2394,455342/44358471/46592.798/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0495,16.4149,16.4149,nan,nan,0.1087,0.0250,0.3410,1.1898,0.3241
depth,2395,455342/44358471/46592.798/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0400,18.3811,18.3811,nan,nan,0.4601,0.3455,0.0000,1.1133,0.2772
depth,2396,455342/44358471/46592.897/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0689,15.5191,15.5191,nan,nan,0.1017,0.0267,0.3256,1.1418,0.3052
depth,2397,455342/44358471/46592.997/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0590,16.2247,16.2247,nan,nan,0.1454,0.0326,0.3356,1.0524,0.3082
depth,2398,455342/44358471/46593.097/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0616,15.8854,15.8854,nan,nan,0.1100,0.0362,0.3727,1.0489,0.2990
depth,2399,455342/44358471/46593.197/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0639,16.6371,16.6371,nan,nan,0.1246,0.0442,0.2731,1.0015,0.3058
depth,2400,455342/44358471/46593.297/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0925,15.9575,15.9575,nan,nan,0.1136,0.0481,0.2861,0.9822,0.2977
depth,2401,455342/44358471/46593.397/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0864,17.5397,17.5397,nan,nan,0.0888,0.0425,0.2589,0.9752,0.3016
depth,2402,455342/44358471/46593.497/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0668,15.0639,15.0639,nan,nan,0.0903,0.0389,0.2689,0.9591,0.2983
depth,2403,455342/44358471/46593.597/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0696,15.3105,15.3105,nan,nan,0.0788,0.0418,0.2267,0.9666,0.3011
depth,2404,455342/44358471/46593.697/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0815,17.3982,17.3982,nan,nan,0.0607,0.0416,0.1170,0.9740,0.3072
depth,2405,455342/44358471/46593.797/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0700,16.3499,16.3499,nan,nan,0.1023,0.0333,0.1932,0.9076,0.3159
depth,2406,455342/44358472/46615.189/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0647,8.0554,8.0554,nan,nan,0.5907,0.2408,0.0000,2.6722,0.3589
depth,2407,455342/44358472/46615.289/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0473,4.0987,4.0987,nan,nan,0.6120,0.2490,0.0000,2.7374,0.3889
depth,2408,455342/44358472/46615.389/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0476,3.8090,3.8090,nan,nan,0.6186,0.2702,0.0000,2.5581,0.3036
depth,2409,455342/44358472/46615.588/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1363,14.7492,14.7492,nan,nan,0.0842,0.0323,0.3989,2.3353,0.2545
depth,2410,455342/44358472/46615.688/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1467,17.6242,17.6242,nan,nan,0.0530,0.0229,0.4728,2.2795,0.1890
depth,2411,455342/44358472/46615.788/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1897,24.6914,24.6914,nan,nan,0.0589,0.0165,0.4955,2.2141,0.1772
depth,2412,455342/44358472/46615.888/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1831,15.3659,15.3659,nan,nan,0.0719,0.0203,0.4580,2.1603,0.1982
depth,2413,455342/44358472/46615.988/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.2968,11.8866,11.8866,nan,nan,0.0479,0.0201,0.4775,2.1660,0.2498
depth,2414,455342/44358472/46616.088/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1610,7.6318,7.6318,nan,nan,0.0260,0.0105,0.4229,2.0985,0.2246
depth,2415,455342/44358472/46616.188/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1184,9.6662,9.6662,nan,nan,0.0223,0.0096,0.3291,2.0515,0.2500
depth,2416,455342/44358472/46616.288/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1114,4.3890,4.3890,nan,nan,0.0727,0.0088,0.3317,2.0584,0.2420
depth,2417,455342/44358472/46616.388/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1278,5.7195,5.7195,nan,nan,0.0278,0.0035,0.3341,1.9811,0.2217
depth,2418,455342/44358472/46616.488/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0876,3.1106,3.1106,nan,nan,0.0731,0.0085,0.4208,1.8523,0.2123
depth,2419,455342/44358472/46616.588/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0946,5.5059,5.5059,nan,nan,0.0594,0.0040,0.4092,1.8225,0.2135
depth,2420,455342/44358472/46616.688/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0914,11.3549,11.3549,nan,nan,0.0799,0.0097,0.1924,1.9047,0.2139
depth,2421,455342/44358472/46616.788/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1345,11.0521,11.0521,nan,nan,0.0818,0.0035,0.3400,1.8526,0.2634
depth,2422,455342/44358472/46624.785/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0453,1.9976,1.9976,nan,nan,0.1865,0.0061,0.5183,1.8576,0.5481
depth,2423,455342/44358472/46624.901/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0436,2.5205,2.5205,nan,nan,0.0885,0.0101,0.4810,1.7802,0.5642
depth,2424,455342/44358472/46625.001/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0436,2.7333,2.7333,nan,nan,0.0838,0.0112,0.4196,1.7783,0.5556
depth,2425,455342/44358472/46625.101/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0469,3.9168,3.9168,nan,nan,0.1153,0.0048,0.5399,1.8088,0.4799
depth,2426,455342/44358472/46625.101/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6919,88.3802,88.3802,nan,nan,0.2338,0.0237,0.3615,1.8156,0.3377
depth,2427,455342/44358472/46625.701/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0457,3.7646,3.7646,nan,nan,0.1815,0.0071,0.4797,1.7944,0.4530
depth,2428,455342/44358472/46625.701/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0468,7.3553,7.3553,nan,nan,0.8442,0.3858,0.0000,2.1444,0.4474
depth,2429,455342/44358472/46625.701/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0425,19.8464,19.8464,nan,nan,0.2687,0.0282,0.0000,1.4468,0.1549
depth,2430,455342/44358472/46625.801/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0455,3.7804,3.7804,nan,nan,0.1784,0.0114,0.4522,1.7505,0.4814
depth,2431,455342/44358472/46625.801/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0451,5.8985,5.8985,nan,nan,0.8425,0.3592,0.0000,2.1789,0.4953
depth,2432,455342/44358472/46625.801/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.2809,28.9128,28.9128,nan,nan,0.4849,0.0115,0.6562,0.8996,0.1407
depth,2433,455342/44358472/46625.801/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0610,18.7131,18.7131,nan,nan,0.5729,0.1224,0.0000,1.1661,0.4549
depth,2434,455342/44358472/46625.901/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0447,3.8482,3.8482,nan,nan,0.0570,0.0121,0.4892,1.5903,0.4685
depth,2435,455342/44358472/46625.901/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0444,4.8393,4.8393,nan,nan,0.6449,0.1803,0.1346,2.2245,0.4370
depth,2436,455342/44358472/46625.901/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3744,25.1092,25.1092,nan,nan,0.4227,0.0547,0.1243,0.9686,0.1132
depth,2437,455342/44358472/46625.901/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0679,21.5782,21.5782,nan,nan,0.6926,0.2324,0.0000,1.1011,0.4759
depth,2438,455342/44358472/46626.001/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0458,2.7506,2.7506,nan,nan,0.0216,0.0088,0.5270,1.4874,0.5773
depth,2439,455342/44358472/46626.001/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0458,6.5269,6.5269,nan,nan,0.6767,0.2490,0.1155,2.1598,0.4162
depth,2440,455342/44358472/46626.001/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.4117,22.8122,22.8122,nan,nan,0.3593,0.0398,0.4535,1.0654,0.1512
depth,2441,455342/44358472/46626.001/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0599,15.7871,15.7871,nan,nan,0.7935,0.2326,0.0000,1.0135,0.0371
depth,2442,455342/44358472/46626.101/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0451,3.5859,3.5859,nan,nan,0.0312,0.0044,0.5452,1.4303,0.5479
depth,2443,455342/44358472/46626.101/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0459,9.6374,9.6374,nan,nan,0.8330,0.3796,0.1617,2.0424,0.1950
depth,2444,455342/44358472/46626.101/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.4678,17.4859,17.4859,nan,nan,0.3690,0.0457,0.4201,1.0922,0.1491
depth,2445,455342/44358472/46626.101/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0636,14.6708,14.6708,nan,nan,0.9108,0.2613,0.0000,0.9210,0.0145
depth,2446,455342/44358472/46626.201/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0458,4.6659,4.6659,nan,nan,0.0635,0.0126,0.6900,1.4861,0.4660
depth,2447,455342/44358472/46626.201/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0455,13.7262,13.7262,nan,nan,0.6774,0.2843,0.1257,2.0629,0.2726
depth,2448,455342/44358472/46626.201/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6692,86.9385,86.9385,nan,nan,0.3594,0.0409,0.4562,1.1263,0.1522
depth,2449,455342/44358472/46626.201/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0861,23.8774,23.8774,nan,nan,0.7619,0.2413,0.0000,1.1126,0.3368
depth,2450,455342/44358472/46626.301/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0468,3.5962,3.5962,nan,nan,0.0496,0.0188,0.6202,1.4490,0.5504
depth,2451,455342/44358472/46626.301/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0461,13.6703,13.6703,nan,nan,0.6653,0.2635,0.1834,2.1033,0.4149
depth,2452,455342/44358472/46626.301/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6676,85.8800,85.8800,nan,nan,0.3758,0.0361,0.4413,1.1310,0.1247
depth,2453,455342/44358472/46626.301/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1111,33.8088,33.8088,nan,nan,0.5251,0.2212,0.0000,1.3135,0.0311
depth,2454,455342/44358472/46626.401/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0488,14.1310,14.1310,nan,nan,0.5815,0.2260,0.1410,2.0824,0.5577
depth,2455,455342/44358472/46626.401/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7702,86.9661,86.9661,nan,nan,0.3406,0.0258,0.4754,1.1830,0.1703
depth,2456,455342/44358472/46626.401/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1486,39.3608,39.3608,nan,nan,0.6192,0.1617,0.0000,1.2113,0.1312
depth,2457,455342/44358472/46626.501/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0498,7.0234,7.0234,nan,nan,0.4353,0.0586,0.5699,2.1447,0.1719
depth,2458,455342/44358472/46626.501/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7552,87.0215,87.0215,nan,nan,0.3285,0.0213,0.4859,1.2119,0.1711
depth,2459,455342/44358472/46626.501/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7700,92.2613,87.7387,nan,nan,0.7381,0.1813,0.0000,1.4886,0.1957
depth,2460,455342/44358472/46626.501/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0629,21.0104,21.0104,nan,nan,0.7236,0.2081,0.0000,1.1804,0.1309
depth,2461,455342/44358472/46626.601/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0484,5.0526,5.0526,nan,nan,0.4894,0.0221,0.5358,2.2121,0.2105
depth,2462,455342/44358472/46626.601/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7833,85.3816,85.3816,nan,nan,0.2584,0.0210,0.4786,1.2995,0.1779
depth,2463,455342/44358472/46626.601/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6756,91.7445,88.2555,nan,nan,0.6890,0.2005,0.0000,1.5836,0.3133
depth,2464,455342/44358472/46626.601/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0673,16.5654,16.5654,nan,nan,0.6969,0.2199,0.0000,1.2518,0.0922
depth,2465,455342/44358472/46626.701/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0472,4.6984,4.6984,nan,nan,0.5227,0.0232,0.5173,2.2435,0.1478
depth,2466,455342/44358472/46626.701/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5623,81.4418,81.4418,nan,nan,0.2425,0.0099,0.5087,1.3267,0.1891
depth,2467,455342/44358472/46626.701/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.4973,12.5731,12.5731,nan,nan,0.7663,0.2279,0.0000,1.5302,0.1249
depth,2468,455342/44358472/46626.701/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0623,12.4439,12.4439,nan,nan,0.5786,0.1778,0.0000,1.3547,0.2028
depth,2469,455342/44358472/46626.801/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0481,2.5139,2.5139,nan,nan,0.5090,0.0253,0.5015,2.2340,0.1923
depth,2470,455342/44358472/46626.801/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7678,84.1842,84.1842,nan,nan,0.2199,0.0217,0.4497,1.3707,0.1955
depth,2471,455342/44358472/46626.801/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0689,12.9728,12.9728,nan,nan,0.6775,0.2178,0.0000,1.3136,0.1082
depth,2472,455342/44358472/46626.901/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0478,3.3899,3.3899,nan,nan,0.4896,0.0441,0.4756,2.2062,0.0880
depth,2473,455342/44358472/46626.901/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3112,3.6961,3.6961,nan,nan,0.2662,0.0151,0.5044,1.3386,0.2071
depth,2474,455342/44358472/46626.901/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0608,6.8817,6.8817,nan,nan,0.4400,0.1215,0.2188,1.4759,0.1112
depth,2475,455342/44358472/46627.001/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0460,3.5701,3.5701,nan,nan,0.6792,0.2235,0.3251,2.2617,0.0166
depth,2476,455342/44358472/46627.001/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3496,5.2263,5.2263,nan,nan,0.1785,0.0188,0.4508,1.4393,0.2204
depth,2477,455342/44358472/46627.001/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0621,4.2907,4.2907,nan,nan,0.4704,0.1282,0.2248,1.4548,0.1732
depth,2478,455342/44358472/46627.101/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0469,5.3122,5.3122,nan,nan,0.8356,0.1693,0.4186,2.4646,0.0957
depth,2479,455342/44358472/46627.101/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.2889,4.2074,4.2074,nan,nan,0.1503,0.0148,0.3131,1.4739,0.2530
depth,2480,455342/44358472/46627.201/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.0977,12.1315,12.1315,nan,nan,0.0876,0.0075,0.3272,1.7132,0.2202
depth,2481,455342/44358472/46627.301/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1143,12.1850,12.1850,nan,nan,0.0494,0.0073,0.4095,1.6830,0.2041
depth,2482,455342/44358472/46627.400/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1957,14.8635,14.8635,nan,nan,0.1008,0.0085,0.4011,1.7414,0.2323
depth,2483,455342/44358472/46628.400/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.2132,18.0712,18.0712,nan,nan,0.0730,0.0101,0.3185,1.7203,0.2219
depth,2484,455342/44358472/46628.500/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.1456,16.9689,16.9689,nan,nan,0.0773,0.0084,0.3803,1.7135,0.2233
depth,2485,455342/44358472/46628.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0474,5.6260,5.6260,nan,nan,0.6198,0.1059,0.4063,2.2820,0.0363
depth,2486,455342/44358472/46628.600/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.4460,10.6279,10.6279,nan,nan,0.1308,0.0475,0.4383,1.5060,0.2920
depth,2487,455342/44358472/46628.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0444,6.6150,6.6150,nan,nan,0.6304,0.1479,0.4198,2.2718,0.0336
depth,2488,455342/44358472/46628.700/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3322,8.9354,8.9354,nan,nan,0.1840,0.0136,0.4479,1.4216,0.2254
depth,2489,455342/44358472/46628.700/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0585,3.1875,3.1875,nan,nan,0.3744,0.1245,0.2052,1.5497,0.1961
depth,2490,455342/44358472/46628.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0470,6.5517,6.5517,nan,nan,0.4280,0.0605,0.5237,2.0890,0.0597
depth,2491,455342/44358472/46628.800/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3848,5.1148,5.1148,nan,nan,0.1176,0.0181,0.4619,1.4563,0.2292
depth,2492,455342/44358472/46628.800/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0529,5.2128,5.2128,nan,nan,0.5141,0.1621,0.0000,1.4148,0.2065
depth,2493,455342/44358472/46628.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0457,4.6149,4.6149,nan,nan,0.5891,0.0204,0.4327,2.2263,0.0535
depth,2494,455342/44358472/46628.900/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3436,5.0647,5.0647,nan,nan,0.2029,0.0127,0.5167,1.3411,0.2131
depth,2495,455342/44358472/46628.900/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0520,8.3656,8.3656,nan,nan,0.6128,0.2029,0.0000,1.3189,0.1531
depth,2496,455342/44358472/46629.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0442,5.5722,5.5722,nan,nan,0.5038,0.0248,0.4201,2.1227,0.0567
depth,2497,455342/44358472/46629.000/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7371,81.7942,81.7942,nan,nan,0.2022,0.0135,0.5306,1.3043,0.2155
depth,2498,455342/44358472/46629.000/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0617,15.5369,15.5369,nan,nan,0.6112,0.1921,0.0000,1.2612,0.1606
depth,2499,455342/44358472/46629.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0474,5.3336,5.3336,nan,nan,0.4502,0.0300,0.4678,2.0537,0.0604
depth,2500,455342/44358472/46629.100/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7179,81.6744,81.6744,nan,nan,0.2390,0.0228,0.5249,1.2363,0.1813
depth,2501,455342/44358472/46629.100/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8475,91.6893,88.3107,nan,nan,0.6998,0.2066,0.0000,1.4636,0.3772
depth,2502,455342/44358472/46629.100/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0561,13.7843,13.7843,nan,nan,0.6997,0.2354,0.0000,1.1639,0.0890
depth,2503,455342/44358472/46629.200/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0457,5.7760,5.7760,nan,nan,0.4535,0.0161,0.4698,2.0307,0.1500
depth,2504,455342/44358472/46629.200/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6391,82.4813,82.4813,nan,nan,0.1970,0.0187,0.4955,1.2401,0.2112
depth,2505,455342/44358472/46629.200/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7832,93.4240,86.5760,nan,nan,0.6889,0.2024,0.0000,1.4449,0.3494
depth,2506,455342/44358472/46629.200/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0634,19.1921,19.1921,nan,nan,0.6249,0.2154,0.0000,1.1931,0.1745
depth,2507,455342/44358472/46629.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0486,5.7251,5.7251,nan,nan,0.4487,0.0182,0.5525,1.9957,0.0819
depth,2508,455342/44358472/46629.300/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6711,84.8630,84.8630,nan,nan,0.2181,0.0302,0.5451,1.1758,0.1668
depth,2509,455342/44358472/46629.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8144,93.9255,86.0745,nan,nan,0.6519,0.1831,0.0000,1.4323,0.3078
depth,2510,455342/44358472/46629.300/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0578,16.3888,16.3888,nan,nan,0.6835,0.2490,0.0000,1.1057,0.0859
depth,2511,455342/44358472/46629.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0469,5.2049,5.2049,nan,nan,0.4586,0.0326,0.4954,1.9645,0.1715
depth,2512,455342/44358472/46629.400/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7085,88.1679,88.1679,nan,nan,0.2636,0.0427,0.4651,1.0722,0.1442
depth,2513,455342/44358472/46629.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8235,93.1474,86.8526,nan,nan,0.6292,0.1839,0.0000,1.4271,0.3206
depth,2514,455342/44358472/46629.400/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0588,15.5914,15.5914,nan,nan,0.7436,0.2751,0.0000,0.9844,0.0305
depth,2515,455342/44358472/46629.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0484,14.4721,14.4721,nan,nan,0.6885,0.1612,0.2146,2.0862,0.6092
depth,2516,455342/44358472/46629.500/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.3211,10.6628,10.6628,nan,nan,0.2600,0.0400,0.5205,1.0064,0.1576
depth,2517,455342/44358472/46629.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7221,94.4334,85.5666,nan,nan,0.5726,0.1694,0.0000,1.4379,0.2395
depth,2518,455342/44358472/46629.500/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0529,11.2021,11.2021,nan,nan,0.7544,0.2750,0.0000,0.8938,0.0795
depth,2519,455342/44358472/46629.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0457,2.2711,2.2711,nan,nan,0.0564,0.0163,0.6993,1.1979,0.4536
depth,2520,455342/44358472/46629.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0470,11.9467,11.9467,nan,nan,0.7841,0.3597,0.1211,1.8793,0.3128
depth,2521,455342/44358472/46629.600/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.2566,10.1931,10.1931,nan,nan,0.3277,0.0579,0.5605,0.8726,0.1139
depth,2522,455342/44358472/46629.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7744,89.9248,89.9248,nan,nan,0.5736,0.1403,0.0000,1.3649,0.3558
depth,2523,455342/44358472/46629.600/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0943,23.2502,23.2502,nan,nan,0.6624,0.2696,0.0000,0.9363,0.2139
depth,2524,455342/44358472/46629.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0458,4.2984,4.2984,nan,nan,0.0478,0.0117,0.6257,1.2038,0.3991
