model,key,category,gt_type,moving,axis_unsigned_deg,axis_signed_deg,p_rev,type_ok,gt_hinge_to_point_frac
noproj,ZY20210800001_H1_C4_N27/S21_s01_T2_w1_f119,C4,rot,Lockersldingdoor,21.1825,21.1825,0.0495,0,0.2079
noproj,ZY20210800001_H1_C4_N27/S21_s01_T2_w2_f182,C4,rot,Lockersldingdoor,50.7989,129.2011,0.9425,1,0.2575
noproj,ZY20210800001_H1_C4_N27/S21_s01_T2_w3_f242,C4,trans,Lockersldingdoor,26.1305,26.1305,0.0503,1,nan
noproj,ZY20210800001_H1_C4_N38/S21_s05_T1_w0_f034,C4,trans,Lockerdrawer,11.2684,11.2684,0.0523,1,nan
noproj,ZY20210800001_H1_C4_N38/S21_s05_T1_w1_f104,C4,trans,Lockerdrawer,19.5178,160.4822,0.0532,1,nan
noproj,ZY20210800001_H1_C4_N38/S21_s05_T1_w2_f185,C4,trans,Lockerdrawer,6.0975,6.0975,0.0520,1,nan
noproj,ZY20210800001_H1_C4_N38/S21_s05_T1_w3_f248,C4,trans,Lockerdrawer,18.5923,161.4077,0.0515,1,nan
noproj,ZY20210800001_H1_C4_N38/S21_s05_T2_w0_f046,C4,rot,Lockersldingdoor,13.1442,13.1442,0.9433,1,0.2130
noproj,ZY20210800001_H1_C4_N38/S21_s05_T2_w1_f116,C4,rot,Lockersldingdoor,53.3106,126.6894,0.9478,1,0.1378
noproj,ZY20210800001_H1_C4_N38/S21_s05_T2_w2_f199,C4,rot,Lockersldingdoor,7.7327,7.7327,0.9420,1,0.2043
noproj,ZY20210800001_H1_C4_N38/S21_s05_T2_w3_f270,C4,rot,Lockersldingdoor,51.2917,128.7083,0.9503,1,0.0935
noproj,ZY20210800001_H1_C4_N67/S391_s02_T2_w0_f088,C4,trans,Lockersldingdoor,61.5795,118.4205,0.9457,0,nan
noproj,ZY20210800001_H1_C4_N67/S391_s02_T2_w1_f122,C4,rot,Lockersldingdoor,31.9971,31.9971,0.9469,1,0.3381
noproj,ZY20210800001_H1_C4_N67/S391_s02_T2_w2_f219,C4,trans,Lockersldingdoor,68.4096,111.5904,0.9448,0,nan
noproj,ZY20210800001_H1_C4_N67/S391_s02_T2_w3_f241,C4,rot,Lockersldingdoor,29.7349,29.7349,0.9446,1,0.3284
noproj,ZY20210800001_H1_C4_N67/S391_s03_T3_w2_f134,C4,trans,Lockerdrawer,26.4745,153.5255,0.0511,1,nan
noproj,ZY20210800001_H1_C4_N67/S391_s04_T4_w2_f202,C4,trans,Lockerdrawer,13.2760,13.2760,0.0514,1,nan
noproj,ZY20210800001_H1_C4_N67/S391_s05_T4_w2_f181,C4,trans,Lockersldingdoor,11.7746,11.7746,0.0473,1,nan
noproj,ZY20210800001_H1_C6_N14/S247_s04_T2_w0_f059,C6,rot,Safedoor,66.3604,113.6396,0.9467,1,0.0701
noproj,ZY20210800001_H1_C6_N14/S247_s04_T2_w1_f090,C6,rot,Safedoor,70.6009,70.6009,0.9480,1,0.0814
noproj,ZY20210800001_H1_C6_N14/S247_s04_T2_w2_f172,C6,rot,Safedoor,89.1673,89.1673,0.9476,1,0.0534
noproj,ZY20210800001_H1_C6_N14/S85_s02_T2_w0_f050,C6,rot,Safedoor,35.5731,35.5731,0.9519,1,0.1042
noproj,ZY20210800001_H1_C6_N14/S85_s02_T2_w1_f121,C6,rot,Safedoor,21.1840,21.1840,0.9513,1,0.1028
noproj,ZY20210800001_H1_C6_N14/S85_s02_T2_w2_f174,C6,rot,Safedoor,33.2947,146.7053,0.9528,1,0.0994
noproj,ZY20210800001_H1_C6_N14/S85_s02_T2_w5_f259,C6,rot,Safedoor,55.8057,124.1943,0.9514,1,0.1386
noproj,ZY20210800001_H1_C6_N20/S247_s05_T2_w0_f056,C6,rot,Safedoor,72.4611,107.5389,0.9474,1,0.1285
noproj,ZY20210800001_H1_C6_N20/S247_s05_T2_w1_f082,C6,rot,Safedoor,31.8991,148.1009,0.9490,1,0.2369
noproj,ZY20210800001_H1_C6_N20/S247_s05_T2_w2_f182,C6,rot,Safedoor,76.3216,76.3216,0.9467,1,0.1838
noproj,ZY20210800001_H1_C6_N25/S248_s02_T2_w0_f051,C6,rot,Safedoor,51.0148,51.0148,0.9484,1,0.1806
noproj,ZY20210800001_H1_C6_N25/S248_s02_T2_w1_f085,C6,rot,Safedoor,47.2500,132.7500,0.9502,1,0.3216
noproj,ZY20210800001_H1_C6_N25/S248_s02_T2_w2_f182,C6,rot,Safedoor,54.8260,54.8260,0.9479,1,0.1786
noproj,ZY20210800001_H1_C6_N25/S86_s01_T1_w0_f042,C6,rot,Safedoor,78.8211,78.8211,0.9495,1,0.1338
noproj,ZY20210800001_H1_C6_N25/S86_s01_T1_w1_f120,C6,rot,Safedoor,30.4369,149.5631,0.9483,1,0.2343
noproj,ZY20210800001_H1_C6_N25/S86_s01_T1_w2_f207,C6,rot,Safedoor,40.4383,139.5617,0.9500,1,0.1161
noproj,ZY20210800001_H1_C6_N25/S86_s01_T1_w3_f250,C6,rot,Safedoor,30.6938,149.3062,0.9495,1,0.2052
noproj,ZY20210800002_H2_C14_N13/S161_s04_T1_w0_f056,C14,rot,Dustbincover,80.6888,80.6888,0.9400,1,0.1075
noproj,ZY20210800002_H2_C14_N13/S161_s04_T1_w1_f096,C14,rot,Dustbincover,69.3151,69.3151,0.9449,1,0.0761
noproj,ZY20210800002_H2_C14_N13/S161_s04_T1_w3_f235,C14,rot,Dustbincover,69.5612,69.5612,0.9444,1,0.0820
noproj,ZY20210800002_H2_C14_N13/S185_s04_T2_w0_f055,C14,rot,Dustbincover,61.5005,61.5005,0.9484,1,0.1187
noproj,ZY20210800002_H2_C14_N13/S185_s04_T2_w1_f072,C14,rot,Dustbincover,84.8772,84.8772,0.8974,1,0.0753
noproj,ZY20210800002_H2_C14_N13/S185_s04_T2_w2_f155,C14,rot,Dustbincover,53.9190,126.0810,0.9493,1,0.1347
noproj,ZY20210800002_H2_C14_N21/S163_s01_T1_w0_f055,C14,rot,Dustbincover,69.7486,110.2514,0.0515,0,0.1846
noproj,ZY20210800002_H2_C14_N21/S163_s01_T1_w1_f066,C14,rot,Dustbincover,73.0888,106.9112,0.9463,1,0.1619
noproj,ZY20210800002_H2_C14_N21/S163_s01_T1_w2_f108,C14,rot,Dustbincover,63.4211,63.4211,0.9421,1,0.0683
noproj,ZY20210800002_H2_C14_N21/S163_s01_T1_w3_f217,C14,rot,Dustbincover,65.4581,65.4581,0.9362,1,0.1022
noproj,ZY20210800002_H2_C14_N21/S163_s01_T1_w4_f248,C14,rot,Dustbincover,64.2721,64.2721,0.9447,1,0.0668
noproj,ZY20210800002_H2_C14_N21/S187_s01_T2_w0_f048,C14,rot,Dustbincover,87.2247,92.7753,0.9166,1,0.1238
noproj,ZY20210800002_H2_C14_N21/S187_s01_T2_w1_f074,C14,rot,Dustbincover,70.3887,70.3887,0.8916,1,0.0355
noproj,ZY20210800002_H2_C14_N21/S187_s01_T2_w2_f160,C14,rot,Dustbincover,79.1789,100.8211,0.9265,1,0.1443
noproj,ZY20210800002_H2_C14_N22/S163_s01_T1_w0_f052,C14,rot,Dustbincover,71.1186,108.8814,0.0512,0,0.1575
noproj,ZY20210800002_H2_C14_N22/S163_s01_T1_w1_f061,C14,rot,Dustbincover,62.5394,62.5394,0.9407,1,0.1321
noproj,ZY20210800002_H2_C14_N22/S163_s01_T1_w2_f091,C14,rot,Dustbincover,83.3854,83.3854,0.9491,1,0.0645
noproj,ZY20210800002_H2_C14_N22/S163_s01_T1_w3_f198,C14,rot,Dustbincover,75.4552,104.5448,0.0528,0,0.1423
noproj,ZY20210800002_H2_C14_N22/S163_s01_T1_w4_f209,C14,rot,Dustbincover,64.4031,115.5969,0.9387,1,0.1493
noproj,ZY20210800002_H2_C14_N22/S163_s01_T1_w5_f235,C14,rot,Dustbincover,84.2814,84.2814,0.9492,1,0.0665
noproj,ZY20210800002_H2_C14_N44/S163_s02_T1_w0_f062,C14,rot,Dustbincover,59.6909,120.3091,0.9460,1,0.0854
noproj,ZY20210800002_H2_C14_N44/S163_s02_T1_w1_f091,C14,rot,Dustbincover,45.5448,45.5448,0.9452,1,0.1127
noproj,ZY20210800002_H2_C14_N44/S163_s02_T1_w2_f197,C14,rot,Dustbincover,89.7499,89.7499,0.9448,1,0.0877
noproj,ZY20210800002_H2_C14_N44/S163_s02_T1_w3_f218,C14,rot,Dustbincover,37.0783,37.0783,0.9473,1,0.1080
noproj,ZY20210800002_H2_C14_N44/S187_s02_T2_w0_f046,C14,rot,Dustbincover,67.6673,112.3327,0.9484,1,0.0252
noproj,ZY20210800002_H2_C14_N44/S187_s02_T2_w1_f071,C14,rot,Dustbincover,64.8967,64.8967,0.9510,1,0.0629
noproj,ZY20210800002_H2_C14_N44/S187_s02_T2_w2_f153,C14,rot,Dustbincover,17.4535,162.5465,0.9445,1,0.0636
noproj,ZY20210800002_H2_C4_N27/S24_s01_T1_w0_f036,C4,trans,Lockerdrawer,18.7232,18.7232,0.0492,1,nan
noproj,ZY20210800002_H2_C4_N27/S24_s01_T1_w1_f095,C4,trans,Lockerdrawer,22.9191,157.0809,0.0483,1,nan
noproj,ZY20210800002_H2_C4_N27/S24_s01_T1_w2_f157,C4,trans,Lockerdrawer,21.4337,21.4337,0.0479,1,nan
noproj,ZY20210800002_H2_C4_N27/S24_s01_T1_w3_f210,C4,trans,Lockerdrawer,25.2052,154.7948,0.0479,1,nan
noproj,ZY20210800002_H2_C4_N27/S24_s01_T2_w0_f037,C4,rot,Lockersldingdoor,47.8519,132.1481,0.0509,0,0.3009
noproj,ZY20210800002_H2_C4_N27/S24_s01_T2_w1_f102,C4,rot,Lockersldingdoor,85.9418,85.9418,0.9330,1,0.2623
noproj,ZY20210800002_H2_C4_N27/S24_s01_T2_w2_f176,C4,rot,Lockersldingdoor,49.6289,130.3711,0.0545,0,0.3097
noproj,ZY20210800002_H2_C4_N27/S24_s01_T2_w3_f241,C4,rot,Lockersldingdoor,39.6454,39.6454,0.0596,0,0.2678
noproj,ZY20210800002_H2_C6_N19/S245_s05_T2_w0_f048,C6,rot,Safedoor,65.3329,65.3329,0.9481,1,0.1425
noproj,ZY20210800002_H2_C6_N19/S245_s05_T2_w1_f084,C6,rot,Safedoor,35.1746,144.8254,0.9510,1,0.2374
noproj,ZY20210800002_H2_C6_N19/S245_s05_T2_w2_f171,C6,rot,Safedoor,58.9144,58.9144,0.9471,1,0.1251
noproj,ZY20210800002_H2_C6_N19/S43_s01_T1_w0_f033,C6,rot,Safedoor,35.2234,35.2234,0.9503,1,0.1386
noproj,ZY20210800002_H2_C6_N19/S43_s01_T1_w1_f091,C6,rot,Safedoor,16.4826,163.5174,0.9507,1,0.1722
noproj,ZY20210800002_H2_C6_N19/S43_s01_T1_w2_f160,C6,rot,Safedoor,29.6773,29.6773,0.9514,1,0.1574
noproj,ZY20210800002_H2_C6_N19/S43_s01_T1_w3_f212,C6,rot,Safedoor,16.9134,163.0866,0.9501,1,0.1601
noproj,ZY20210800002_H2_C6_N21/S246_s01_T2_w0_f047,C6,trans,Safedoor,33.8288,146.1712,0.9476,0,nan
noproj,ZY20210800002_H2_C6_N21/S246_s01_T2_w1_f079,C6,rot,Safedoor,36.5414,143.4586,0.9512,1,0.2476
noproj,ZY20210800002_H2_C6_N21/S246_s01_T2_w2_f166,C6,trans,Safedoor,34.1581,145.8419,0.9487,0,nan
noproj,ZY20210800002_H2_C6_N21/S43_s02_T1_w0_f033,C6,rot,Safedoor,26.6766,26.6766,0.9486,1,0.1844
noproj,ZY20210800002_H2_C6_N21/S43_s02_T1_w1_f097,C6,rot,Safedoor,18.3732,161.6268,0.9476,1,0.2010
noproj,ZY20210800002_H2_C6_N21/S43_s02_T1_w2_f172,C6,rot,Safedoor,28.0875,28.0875,0.9481,1,0.1754
noproj,ZY20210800002_H2_C6_N21/S43_s02_T1_w3_f226,C6,rot,Safedoor,17.9672,162.0328,0.9484,1,0.1957
noproj,ZY20210800002_H2_C6_N33/S246_s04_T3_w2_f104,C6,rot,Safedoor,38.9282,141.0718,0.9506,1,0.2635
noproj,ZY20210800002_H2_C6_N33/S246_s04_T3_w3_f200,C6,rot,Safedoor,64.0088,64.0088,0.9474,1,0.1505
noproj,ZY20210800002_H2_C6_N33/S246_s04_T3_w4_f238,C6,rot,Safedoor,36.8963,143.1037,0.9512,1,0.2813
noproj,ZY20210800003_H3_C14_N30/S334_s01_T1_w0_f049,C14,rot,Dustbincover,50.2424,50.2424,0.9494,1,0.0623
noproj,ZY20210800003_H3_C14_N30/S334_s01_T1_w1_f072,C14,rot,Dustbincover,66.9407,113.0593,0.9512,1,0.0571
noproj,ZY20210800003_H3_C14_N30/S334_s01_T1_w2_f181,C14,rot,Dustbincover,56.9073,56.9073,0.9519,1,0.0822
noproj,ZY20210800003_H3_C14_N30/S334_s01_T1_w3_f230,C14,rot,Dustbincover,69.6166,110.3834,0.9534,1,0.0559
noproj,ZY20210800003_H3_C14_N30/S334_s03_T2_w0_f052,C14,rot,Dustbincover,55.2548,124.7452,0.9448,1,0.0687
noproj,ZY20210800003_H3_C14_N30/S334_s03_T2_w1_f072,C14,rot,Dustbincover,70.3964,109.6036,0.9521,1,0.0780
noproj,ZY20210800003_H3_C14_N35/S166_s03_T1_w0_f055,C14,rot,Dustbincover,77.0413,102.9587,0.9455,1,0.0849
noproj,ZY20210800003_H3_C14_N35/S166_s03_T1_w1_f102,C14,rot,Dustbincover,53.2170,53.2170,0.9481,1,0.0731
noproj,ZY20210800003_H3_C14_N35/S166_s03_T1_w2_f205,C14,rot,Dustbincover,75.5223,75.5223,0.9427,1,0.0825
noproj,ZY20210800003_H3_C14_N35/S166_s03_T1_w3_f236,C14,rot,Dustbincover,46.2385,46.2385,0.9473,1,0.0739
noproj,ZY20210800003_H3_C14_N35/S207_s03_T2_w0_f044,C14,rot,Dustbincover,28.3570,151.6430,0.9496,1,0.0441
noproj,ZY20210800003_H3_C14_N35/S207_s03_T2_w1_f060,C14,rot,Dustbincover,23.5598,23.5598,0.7178,1,0.0436
noproj,ZY20210800003_H3_C14_N35/S207_s03_T2_w4_f186,C14,rot,Dustbincover,56.7775,56.7775,0.9400,1,0.0667
noproj,ZY20210800003_H3_C14_N36/S334_s02_T1_w0_f045,C14,rot,Dustbincover,47.3634,47.3634,0.9427,1,0.0766
noproj,ZY20210800003_H3_C14_N36/S334_s02_T1_w1_f091,C14,rot,Dustbincover,67.4545,112.5455,0.9445,1,0.0683
noproj,ZY20210800003_H3_C14_N36/S334_s02_T1_w2_f192,C14,rot,Dustbincover,53.7006,126.2994,0.9445,1,0.0857
noproj,ZY20210800003_H3_C14_N36/S334_s02_T1_w3_f236,C14,rot,Dustbincover,66.8826,113.1174,0.9452,1,0.0698
noproj,ZY20210800003_H3_C14_N36/S334_s03_T2_w0_f039,C14,rot,Dustbincover,62.2000,62.2000,0.9485,1,0.0745
noproj,ZY20210800003_H3_C14_N36/S334_s03_T2_w1_f060,C14,rot,Dustbincover,74.2350,105.7650,0.9501,1,0.0594
noproj,ZY20210800003_H3_C14_N36/S334_s03_T2_w2_f134,C14,rot,Dustbincover,81.9829,81.9829,0.9482,1,0.0719
noproj,ZY20210800003_H3_C3_N24/S277_s05_T2_w2_f178,C3,rot,Laptopdisplay,67.0240,67.0240,0.9487,1,0.2484
noproj,ZY20210800003_H3_C3_N24/S277_s05_T2_w3_f214,C3,rot,Laptopdisplay,82.0524,82.0524,0.9518,1,0.1887
noproj,ZY20210800003_H3_C3_N24/S277_s05_T2_w4_f236,C3,rot,Laptopdisplay,77.2288,102.7712,0.9469,1,0.1424
noproj,ZY20210800003_H3_C3_N26/S279_s01_T2_w2_f189,C3,rot,Laptopdisplay,52.8090,127.1910,0.9425,1,0.2889
noproj,ZY20210800003_H3_C3_N26/S279_s01_T2_w3_f220,C3,rot,Laptopdisplay,80.3436,80.3436,0.9458,1,0.1809
noproj,ZY20210800003_H3_C3_N26/S279_s01_T2_w4_f239,C3,rot,Laptopdisplay,70.7589,109.2411,0.9443,1,0.1476
noproj,ZY20210800003_H3_C3_N26/S282_s02_T2_w2_f189,C3,rot,Laptopdisplay,65.9868,114.0132,0.9446,1,0.2744
noproj,ZY20210800003_H3_C3_N26/S282_s02_T2_w3_f224,C3,rot,Laptopdisplay,89.8396,89.8396,0.9465,1,0.1529
noproj,ZY20210800003_H3_C3_N26/S282_s02_T2_w4_f239,C3,rot,Laptopdisplay,81.6495,81.6495,0.9476,1,0.1793
noproj,ZY20210800003_H3_C3_N31/S279_s02_T2_w2_f186,C3,rot,Laptopdisplay,58.4554,121.5446,0.9453,1,0.2922
noproj,ZY20210800003_H3_C3_N31/S279_s02_T2_w3_f219,C3,rot,Laptopdisplay,73.5346,73.5346,0.9169,1,0.1551
noproj,ZY20210800003_H3_C3_N31/S279_s02_T2_w4_f235,C3,rot,Laptopdisplay,68.3078,68.3078,0.9445,1,0.1356
noproj,ZY20210800003_H3_C3_N31/S282_s03_T2_w2_f178,C3,rot,Laptopdisplay,59.2515,120.7485,0.9458,1,0.2960
noproj,ZY20210800003_H3_C3_N31/S282_s03_T2_w3_f210,C3,rot,Laptopdisplay,51.3063,51.3063,0.9420,1,0.1560
noproj,ZY20210800003_H3_C3_N31/S282_s03_T2_w4_f228,C3,rot,Laptopdisplay,72.2815,72.2815,0.9461,1,0.1315
noproj,ZY20210800003_H3_C3_N34/S279_s03_T2_w2_f176,C3,rot,Laptopdisplay,41.8731,138.1269,0.9459,1,0.3263
noproj,ZY20210800003_H3_C3_N34/S279_s03_T2_w3_f203,C3,rot,Laptopdisplay,64.7700,64.7700,0.9223,1,0.1786
noproj,ZY20210800003_H3_C3_N34/S279_s03_T2_w4_f224,C3,rot,Laptopdisplay,69.6067,69.6067,0.9433,1,0.1593
noproj,ZY20210800003_H3_C3_N34/S282_s04_T2_w2_f197,C3,rot,Laptopdisplay,62.9823,117.0177,0.9475,1,0.2819
noproj,ZY20210800003_H3_C3_N34/S282_s04_T2_w3_f229,C3,rot,Laptopdisplay,24.9702,24.9702,0.9363,1,0.1998
noproj,ZY20210800003_H3_C3_N34/S282_s04_T2_w4_f246,C3,rot,Laptopdisplay,59.0131,59.0131,0.9410,1,0.1467
noproj,ZY20210800003_H3_C4_N05/S50_s01_T3_w1_f086,C4,trans,Lockerdrawer,11.3899,168.6101,0.0472,1,nan
noproj,ZY20210800003_H3_C4_N05/S50_s01_T3_w3_f214,C4,rot,Lockersldingdoor,35.1643,35.1643,0.0509,0,0.0208
noproj,ZY20210800003_H3_C4_N05/S50_s01_T4_w2_f140,C4,trans,Lockerdrawer,55.9877,55.9877,0.0490,1,nan
noproj,ZY20210800003_H3_C4_N45/S48_s03_T1_w0_f037,C4,trans,Lockerdrawer,21.8444,21.8444,0.0497,1,nan
noproj,ZY20210800003_H3_C4_N45/S48_s03_T1_w1_f087,C4,trans,Lockerdrawer,17.7264,162.2736,0.0497,1,nan
noproj,ZY20210800003_H3_C4_N45/S48_s03_T1_w2_f157,C4,trans,Lockerdrawer,12.3782,12.3782,0.0518,1,nan
noproj,ZY20210800003_H3_C4_N45/S48_s03_T1_w3_f208,C4,trans,Lockerdrawer,21.5118,158.4882,0.0487,1,nan
noproj,ZY20210800003_H3_C4_N45/S48_s03_T2_w0_f055,C4,trans,Lockerdrawer,28.3120,28.3120,0.0491,1,nan
noproj,ZY20210800003_H3_C4_N45/S48_s03_T2_w1_f105,C4,rot,Lockersldingdoor,37.7841,37.7841,0.0479,0,0.2621
noproj,ZY20210800003_H3_C4_N45/S48_s03_T2_w2_f181,C4,rot,Lockersldingdoor,54.3070,125.6930,0.0504,0,0.2037
noproj,ZY20210800003_H3_C4_N45/S48_s03_T2_w3_f226,C4,rot,Lockersldingdoor,41.3871,41.3871,0.0489,0,0.2386
noproj,ZY20210800004_H4_C14_N14/S174_s03_T1_w0_f078,C14,rot,Dustbincover,72.9956,107.0044,0.0592,0,0.1300
noproj,ZY20210800004_H4_C14_N14/S174_s03_T1_w1_f089,C14,rot,Dustbincover,43.2940,136.7060,0.9385,1,0.1346
noproj,ZY20210800004_H4_C14_N14/S174_s03_T1_w2_f120,C14,rot,Dustbincover,69.1023,69.1023,0.9467,1,0.0745
noproj,ZY20210800004_H4_C14_N14/S174_s03_T1_w3_f214,C14,rot,Dustbincover,73.2467,106.7533,0.0592,0,0.1287
noproj,ZY20210800004_H4_C14_N14/S174_s03_T1_w4_f225,C14,rot,Dustbincover,45.6238,134.3762,0.9414,1,0.1367
noproj,ZY20210800004_H4_C14_N14/S174_s03_T1_w5_f240,C14,rot,Dustbincover,63.4972,63.4972,0.9471,1,0.0747
noproj,ZY20210800004_H4_C14_N14/S210_s04_T2_w0_f040,C14,rot,Dustbincover,68.9892,111.0108,0.0550,0,0.0953
noproj,ZY20210800004_H4_C14_N14/S210_s04_T2_w1_f051,C14,rot,Dustbincover,22.2014,22.2014,0.9384,1,0.1280
noproj,ZY20210800004_H4_C14_N14/S210_s04_T2_w2_f065,C14,rot,Dustbincover,49.0904,49.0904,0.9172,1,0.0580
noproj,ZY20210800004_H4_C14_N14/S210_s04_T2_w3_f135,C14,rot,Dustbincover,75.7214,104.2786,0.0572,0,0.1140
noproj,ZY20210800004_H4_C14_N14/S210_s04_T2_w4_f145,C14,rot,Dustbincover,15.3025,15.3025,0.9426,1,0.1433
noproj,ZY20210800004_H4_C14_N24/S211_s01_T2_w0_f050,C14,rot,Dustbincover,81.5125,98.4875,0.0536,0,0.2132
noproj,ZY20210800004_H4_C14_N24/S211_s01_T2_w1_f060,C14,rot,Dustbincover,42.2986,137.7014,0.9401,1,0.2014
noproj,ZY20210800004_H4_C14_N24/S211_s01_T2_w2_f078,C14,rot,Dustbincover,62.6139,62.6139,0.9381,1,0.0934
noproj,ZY20210800004_H4_C14_N24/S211_s01_T2_w3_f155,C14,rot,Dustbincover,72.7606,107.2394,0.0557,0,0.1516
noproj,ZY20210800004_H4_C14_N24/S211_s01_T2_w4_f164,C14,rot,Dustbincover,43.7216,136.2784,0.9258,1,0.1989
noproj,ZY20210800004_H4_C14_N30/S335_s01_T1_w0_f054,C14,rot,Dustbincover,62.3804,62.3804,0.9455,1,0.0545
noproj,ZY20210800004_H4_C14_N30/S335_s01_T1_w1_f074,C14,rot,Dustbincover,81.6304,81.6304,0.9499,1,0.0619
noproj,ZY20210800004_H4_C14_N30/S335_s01_T1_w2_f189,C14,rot,Dustbincover,69.7927,69.7927,0.9435,1,0.0429
noproj,ZY20210800004_H4_C14_N30/S335_s01_T1_w3_f208,C14,rot,Dustbincover,75.6757,75.6757,0.9483,1,0.0403
noproj,ZY20210800004_H4_C14_N30/S335_s02_T2_w0_f060,C14,rot,Dustbincover,58.1821,58.1821,0.9518,1,0.0657
noproj,ZY20210800004_H4_C14_N30/S335_s02_T2_w1_f078,C14,rot,Dustbincover,82.0349,97.9651,0.9378,1,0.0336
noproj,ZY20210800004_H4_C14_N30/S335_s02_T2_w4_f240,C14,rot,Dustbincover,84.4856,84.4856,0.9484,1,0.0632
noproj,ZY20210800004_H4_C14_N34/S177_s03_T1_w0_f065,C14,rot,Dustbincover,25.5981,154.4019,0.9461,1,0.0798
noproj,ZY20210800004_H4_C14_N34/S177_s03_T1_w1_f093,C14,rot,Dustbincover,62.3454,62.3454,0.9498,1,0.0754
noproj,ZY20210800004_H4_C14_N34/S177_s03_T1_w2_f195,C14,rot,Dustbincover,11.0266,168.9734,0.9476,1,0.0847
noproj,ZY20210800004_H4_C14_N34/S177_s03_T1_w3_f217,C14,rot,Dustbincover,57.4232,57.4232,0.9516,1,0.0835
noproj,ZY20210800004_H4_C14_N34/S211_s03_T2_w0_f045,C14,rot,Dustbincover,12.7007,167.2993,0.9468,1,0.0649
noproj,ZY20210800004_H4_C14_N34/S211_s03_T2_w1_f070,C14,rot,Dustbincover,57.1264,57.1264,0.9495,1,0.0708
noproj,ZY20210800004_H4_C14_N34/S211_s03_T2_w2_f158,C14,rot,Dustbincover,57.8675,122.1325,0.9478,1,0.0597
noproj,ZY20210800004_H4_C3_N54/S373_s04_T2_w2_f166,C3,rot,Laptopdisplay,89.0032,89.0032,0.9382,1,0.2800
noproj,ZY20210800004_H4_C3_N54/S373_s04_T2_w3_f231,C3,rot,Laptopdisplay,58.1889,121.8111,0.9402,1,0.2572
noproj,ZY20210800004_H4_C3_N54/S374_s03_T2_w2_f192,C3,rot,Laptopdisplay,73.2568,106.7432,0.9383,1,0.2816
noproj,ZY20210800004_H4_C3_N54/S374_s03_T2_w3_f245,C3,rot,Laptopdisplay,51.2026,51.2026,0.9440,1,0.1147
noproj,ZY20210800004_H4_C3_N58/S373_s05_T2_w2_f196,C3,rot,Laptopdisplay,87.1008,87.1008,0.8989,1,0.2483
noproj,ZY20210800004_H4_C3_N58/S373_s05_T2_w3_f237,C3,rot,Laptopdisplay,43.5549,43.5549,0.9309,1,0.1723
noproj,ZY20210800004_H4_C3_N58/S375_s01_T2_w2_f188,C3,rot,Laptopdisplay,29.2547,150.7453,0.9327,1,0.2648
noproj,ZY20210800004_H4_C3_N58/S375_s01_T2_w3_f237,C3,rot,Laptopdisplay,89.8721,90.1279,0.9420,1,0.1344
noproj,ZY20210800004_H4_C3_N58/S375_s03_T2_w2_f177,C3,rot,Laptopdisplay,79.0442,100.9558,0.9473,1,0.2639
noproj,ZY20210800004_H4_C3_N58/S375_s03_T2_w3_f218,C3,rot,Laptopdisplay,83.5476,96.4524,0.9451,1,0.1449
noproj,ZY20210800004_H4_C3_N68/S380_s03_T2_w2_f170,C3,rot,Laptopdisplay,76.3025,103.6975,0.9348,1,0.2184
noproj,ZY20210800004_H4_C3_N68/S380_s03_T2_w3_f208,C3,rot,Laptopdisplay,74.6561,74.6561,0.9291,1,0.1907
noproj,ZY20210800004_H4_C3_N68/S380_s05_T2_w2_f190,C3,rot,Laptopdisplay,70.2308,109.7692,0.9371,1,0.2366
noproj,ZY20210800004_H4_C3_N68/S380_s05_T2_w3_f234,C3,rot,Laptopdisplay,74.9407,74.9407,0.9406,1,0.2078
noproj,ZY20210800004_H4_C4_N02/S254_s01_T1_w0_f064,C4,trans,Lockerdrawer,24.5107,24.5107,0.0516,1,nan
noproj,ZY20210800004_H4_C4_N02/S254_s01_T1_w1_f100,C4,trans,Lockerdrawer,43.5413,136.4587,0.0492,1,nan
noproj,ZY20210800004_H4_C4_N02/S254_s01_T1_w2_f201,C4,trans,Lockerdrawer,27.1864,27.1864,0.0504,1,nan
noproj,ZY20210800004_H4_C4_N02/S254_s01_T1_w3_f233,C4,trans,Lockerdrawer,39.0047,140.9953,0.0496,1,nan
noproj,ZY20210800004_H4_C4_N02/S260_s03_T2_w0_f059,C4,rot,Lockersldingdoor,45.6242,134.3758,0.0478,0,0.2719
noproj,ZY20210800004_H4_C4_N02/S260_s03_T2_w1_f084,C4,rot,Lockersldingdoor,36.3355,36.3355,0.0509,0,0.2644
noproj,ZY20210800004_H4_C4_N02/S260_s03_T2_w2_f169,C4,trans,Lockersldingdoor,62.6621,117.3379,0.9426,0,nan
noproj,ZY20210800004_H4_C4_N02/S260_s03_T2_w3_f195,C4,rot,Lockersldingdoor,55.3549,124.6451,0.9478,1,0.3017
noproj,ZY20210800004_H4_C4_N08/S219_s02_T3_w2_f120,C4,trans,Lockersldingdoor,59.0073,59.0073,0.0517,1,nan
noproj,ZY20210800004_H4_C4_N08/S254_s02_T1_w0_f061,C4,trans,Lockerdrawer,26.8808,26.8808,0.0511,1,nan
noproj,ZY20210800004_H4_C4_N08/S254_s02_T1_w1_f091,C4,trans,Lockerdrawer,36.7316,143.2684,0.0479,1,nan
noproj,ZY20210800004_H4_C4_N08/S254_s02_T1_w2_f185,C4,trans,Lockerdrawer,20.1721,20.1721,0.0510,1,nan
